FID	IID	phenotype
HG02014	HG02014	5.262119474313309
HG02016	HG02016	1.1705792119754668
HG02017	HG02017	1.883210319168422
HG02019	HG02019	3.780741963977269
HG02020	HG02020	5.157008819067775
HG02023	HG02023	3.387125875379129
HG02025	HG02025	4.22976298450989
HG02026	HG02026	6.213659272947088
HG02028	HG02028	-0.2894092982313937
HG02029	HG02029	3.9006685432057195
HG02031	HG02031	-0.7395958871461381
HG02032	HG02032	5.298212899604054
HG02035	HG02035	7.100520109907487
HG02040	HG02040	3.542458807809616
HG02047	HG02047	4.452323000933871
HG02048	HG02048	2.0228164580335695
HG02049	HG02049	5.22978160424308
HG02050	HG02050	1.718834664256371
HG02051	HG02051	2.1620743193614986
HG02052	HG02052	8.364099776239927
HG02053	HG02053	3.915294657428292
HG02054	HG02054	2.169520125085884
HG02057	HG02057	2.270843396552656
HG02058	HG02058	2.7005305920763525
HG02060	HG02060	3.377221183322836
HG02061	HG02061	2.317701876199888
HG02064	HG02064	2.7553844912383925
HG02067	HG02067	4.779327103037939
HG02069	HG02069	4.627993877264357
HG02070	HG02070	4.880457801387994
HG02072	HG02072	0.6502445349285277
HG02073	HG02073	2.5419251809063517
HG02075	HG02075	2.148820266054836
HG02076	HG02076	4.442812394252879
HG02078	HG02078	4.9854747098498216
HG02079	HG02079	1.817856303262917
HG02081	HG02081	6.687983177580467
HG02082	HG02082	4.98654650165893
HG02084	HG02084	2.394021328990281
HG02085	HG02085	2.9719799674022407
HG02086	HG02086	3.7979407244167778
HG02087	HG02087	0.8247128902325614
HG02088	HG02088	3.552998727770022
HG02089	HG02089	3.053617911792478
HG02090	HG02090	2.4213992937240056
HG02095	HG02095	8.030549150467195
HG02102	HG02102	4.075121327198027
HG02104	HG02104	0.3543138585088128
HG02105	HG02105	-0.7911311464274456
HG02107	HG02107	5.781240455519212
HG02108	HG02108	0.5434240483644206
HG02111	HG02111	4.574071113637023
HG02113	HG02113	5.06481343748986
HG02116	HG02116	0.4995826566557966
HG02121	HG02121	-2.1233303027335784
HG02122	HG02122	0.7514872250355773
HG02127	HG02127	4.779609706239878
HG02128	HG02128	3.7915435148231706
HG02130	HG02130	-0.5206600280198155
HG02131	HG02131	4.681710497583569
HG02133	HG02133	-0.21206405637604075
HG02134	HG02134	2.396165729811204
HG02136	HG02136	0.9457996976841971
HG02137	HG02137	4.810655715973746
HG02138	HG02138	1.1748518062418123
HG02139	HG02139	-0.7238135460192237
HG02140	HG02140	3.7283386714432734
HG02141	HG02141	2.868069739656289
HG02142	HG02142	3.664817259671483
HG02143	HG02143	2.896862876701985
HG02144	HG02144	3.750595240879856
HG02146	HG02146	3.2461318648053297
HG02147	HG02147	-5.113689917698088
HG02150	HG02150	3.232184369192087
HG02151	HG02151	0.47732413294853515
HG02152	HG02152	0.38307366502549445
HG02153	HG02153	7.555560542887576
HG02154	HG02154	-0.8374665452448617
HG02155	HG02155	-0.4482995325971301
HG02156	HG02156	3.7208468188726793
HG02164	HG02164	-2.1254053914374005
HG02165	HG02165	4.581034466218287
HG02166	HG02166	1.896178070504572
HG02178	HG02178	4.421023164666159
HG02179	HG02179	4.888452839979049
HG02180	HG02180	3.761807314738415
HG02181	HG02181	0.08446696201333478
HG02182	HG02182	7.3889615594296245
HG02184	HG02184	3.8361957473980457
HG02185	HG02185	1.0468300101741204
HG02186	HG02186	-1.0750267817726802
HG02187	HG02187	4.83916310052145
HG02188	HG02188	4.392468219448013
HG02190	HG02190	4.440000608612975
HG02215	HG02215	-0.11360336679159076
HG02219	HG02219	-0.4520576598815343
HG02220	HG02220	4.951973443729958
HG02221	HG02221	-2.5067537511219244
HG02223	HG02223	0.6541355020573321
HG02224	HG02224	2.6258697287895245
HG02230	HG02230	3.2892306672343556
HG02231	HG02231	1.4116068001023507
HG02232	HG02232	-0.88839936142423
HG02233	HG02233	5.166787521322215
HG02235	HG02235	-1.3947755087202478
HG02236	HG02236	3.693831998455595
HG02238	HG02238	3.4341345681623663
HG02239	HG02239	2.514051593571609
HG02250	HG02250	-1.4017612641132877
HG02252	HG02252	5.129800344057192
HG02253	HG02253	4.471993947076948
HG02255	HG02255	4.588255531682297
HG02256	HG02256	5.408354501632477
HG02259	HG02259	2.1309650178969175
HG02260	HG02260	0.9543281067243647
HG02262	HG02262	0.5652611701724175
HG02265	HG02265	-0.615970670363302
HG02266	HG02266	5.180442194881605
HG02271	HG02271	3.9745418535608126
HG02272	HG02272	-4.149795685683439
HG02274	HG02274	5.776561916432117
HG02275	HG02275	5.89337775588652
HG02277	HG02277	3.699462519938641
HG02278	HG02278	-3.0348227882803163
HG02281	HG02281	1.2427463927359963
HG02282	HG02282	3.4049802879230735
HG02283	HG02283	5.930909361149677
HG02284	HG02284	3.385469652564733
HG02285	HG02285	3.4756683267308763
HG02286	HG02286	-2.244291818547883
HG02291	HG02291	0.5653334140355418
HG02292	HG02292	-1.440098217428102
HG02298	HG02298	3.172941583049423
HG02299	HG02299	-5.83427243375874
HG02301	HG02301	0.708720670891741
HG02304	HG02304	-1.2819848164415824
HG02307	HG02307	5.593568376188693
HG02308	HG02308	2.0572641837917987
HG02309	HG02309	2.479293792791392
HG02312	HG02312	4.091067974246654
HG02314	HG02314	4.8957625163420335
HG02315	HG02315	5.565364248300658
HG02317	HG02317	1.0244582378557496
HG02318	HG02318	1.3931450473541092
HG02322	HG02322	4.210576249604031
HG02323	HG02323	9.279273452113483
HG02325	HG02325	3.555472423551416
HG02330	HG02330	6.433942826142673
HG02332	HG02332	6.649472884065048
HG02334	HG02334	1.4949865395625674
HG02337	HG02337	2.6360315646754473
HG02339	HG02339	5.879405245248649
HG02343	HG02343	0.8085909351032055
HG02345	HG02345	6.846074177313353
HG02348	HG02348	2.7988362820492187
HG02351	HG02351	6.341518621437581
HG02353	HG02353	1.7224798638190144
HG02355	HG02355	-1.9476064568540221
HG02356	HG02356	3.0183472915836966
HG02360	HG02360	1.5726156868696508
HG02364	HG02364	0.9776057161952982
HG02367	HG02367	4.827999261040825
HG02371	HG02371	5.349734237197805
HG02373	HG02373	1.6487865367525383
HG02374	HG02374	1.4264449441702185
HG02375	HG02375	5.526894634620233
HG02379	HG02379	2.563225054476691
HG02380	HG02380	2.8373095210650474
HG02382	HG02382	4.530158890037552
HG02383	HG02383	1.2321869980584208
HG02384	HG02384	4.008354710467949
HG02385	HG02385	4.55533120151715
HG02386	HG02386	0.8771685404287157
HG02389	HG02389	-0.4579093790253807
HG02390	HG02390	6.085577193147209
HG02391	HG02391	0.17864587816832878
HG02392	HG02392	2.96531726086494
HG02394	HG02394	0.17275023653859223
HG02395	HG02395	0.02813353950989428
HG02396	HG02396	0.3789713602583261
HG02397	HG02397	4.015961544815181
HG02398	HG02398	3.2970663429567524
HG02399	HG02399	-0.7848160582369326
HG02401	HG02401	1.7318765510742966
HG02402	HG02402	-2.776121949199242
HG02406	HG02406	2.6518645353825674
HG02407	HG02407	1.8941862913898024
HG02408	HG02408	1.847864425799218
HG02409	HG02409	2.2431300690429197
HG02410	HG02410	-0.7821673754214776
HG02419	HG02419	6.2808356815126904
HG02420	HG02420	6.451797569609731
HG02425	HG02425	4.0628106779951585
HG02427	HG02427	1.3763654674564447
HG02429	HG02429	9.158340029459875
HG02433	HG02433	7.093962473349675
HG02439	HG02439	2.949459527943824
HG02442	HG02442	2.6526730189804617
HG02445	HG02445	5.2663038706426235
HG02449	HG02449	4.138204646630408
HG02450	HG02450	7.445670876026503
HG02455	HG02455	1.949402109448399
HG02461	HG02461	9.420553459167895
HG02462	HG02462	6.804687854902709
HG02464	HG02464	7.3919550840974555
HG02465	HG02465	2.6942009870305705
HG02470	HG02470	1.3682846826579074
HG02471	HG02471	6.461979808171927
HG02476	HG02476	6.027999510223891
HG02477	HG02477	6.271116250227482
HG02479	HG02479	6.677954380203283
HG02481	HG02481	4.39345337920991
HG02484	HG02484	2.089242573528603
HG02485	HG02485	1.9606433903548828
HG02489	HG02489	4.989227739117965
HG02490	HG02490	2.6968847860024345
HG02491	HG02491	1.1819735154754445
HG02493	HG02493	0.4827623347840518
HG02494	HG02494	2.10908220089687
HG02496	HG02496	8.392683330531366
HG02497	HG02497	4.199370269871334
HG02501	HG02501	4.743752487662454
HG02502	HG02502	3.1158531440898503
HG02505	HG02505	2.7933480594918345
HG02508	HG02508	4.945246380813501
HG02511	HG02511	6.8705379819086305
HG02512	HG02512	2.0331126129746355
HG02513	HG02513	4.904492672396956
HG02521	HG02521	5.3596953059860795
HG02522	HG02522	-0.2202265580573223
HG02536	HG02536	4.3470101797598115
HG02537	HG02537	9.068986842010354
HG02541	HG02541	6.31916508419508
HG02545	HG02545	5.298888146925653
HG02546	HG02546	7.1960471397840315
HG02549	HG02549	3.133599636752404
HG02554	HG02554	2.820372314963096
HG02555	HG02555	3.192720323788906
HG02557	HG02557	0.831835326469426
HG02558	HG02558	4.721869243029261
HG02561	HG02561	5.562523407626323
HG02562	HG02562	4.802087721561183
HG02568	HG02568	4.989689679547353
HG02570	HG02570	4.479421794183888
HG02571	HG02571	8.052755748551565
HG02573	HG02573	2.2176724537585297
HG02574	HG02574	6.287580851351814
HG02577	HG02577	6.097372475924177
HG02580	HG02580	2.393434973477939
HG02582	HG02582	2.6571122146443495
HG02583	HG02583	3.022871232072449
HG02585	HG02585	8.58741895759831
HG02586	HG02586	7.647575027901944
HG02588	HG02588	4.079128634046609
HG02589	HG02589	3.3479355126611776
HG02594	HG02594	5.32994565557266
HG02595	HG02595	5.426375730434558
HG02597	HG02597	2.2827526000524583
HG02600	HG02600	2.2599808931551655
HG02601	HG02601	-1.7909919424872007
HG02603	HG02603	2.025237848633812
HG02604	HG02604	0.31606240597077795
HG02610	HG02610	4.131160461086859
HG02611	HG02611	4.9558976231467184
HG02613	HG02613	4.840653026956758
HG02614	HG02614	3.733641530806392
HG02620	HG02620	6.043356997044466
HG02621	HG02621	2.941015672823596
HG02623	HG02623	6.214284795083324
HG02624	HG02624	6.172772282991752
HG02628	HG02628	3.722889514816905
HG02629	HG02629	3.343929399466089
HG02634	HG02634	9.240705647466367
HG02635	HG02635	5.123565471728296
HG02642	HG02642	6.138888274568906
HG02643	HG02643	7.434435953995692
HG02645	HG02645	4.783774945187003
HG02646	HG02646	8.327621422051715
HG02648	HG02648	0.04228832577902242
HG02649	HG02649	6.671448644504953
HG02651	HG02651	-1.2489361453593033
HG02652	HG02652	1.609198588711174
HG02654	HG02654	-0.12228603776567049
HG02655	HG02655	1.73648477335027
HG02657	HG02657	0.6698798193531468
HG02658	HG02658	1.5680105030575737
HG02660	HG02660	2.4836115784819466
HG02661	HG02661	0.6940657306256264
HG02666	HG02666	2.3445502522792325
HG02667	HG02667	-0.09996770739526757
HG02675	HG02675	4.049114019251413
HG02676	HG02676	7.489223281248963
HG02678	HG02678	0.527355286671945
HG02679	HG02679	1.9564251143837164
HG02681	HG02681	1.8005898616748426
HG02682	HG02682	-1.9029720271958235
HG02684	HG02684	-0.6784423473560737
HG02685	HG02685	-0.07877571000124453
HG02687	HG02687	0.016330649931939556
HG02688	HG02688	-2.0758631542553934
HG02690	HG02690	-2.8373920486035296
HG02691	HG02691	5.744872091751049
HG02694	HG02694	3.0711228113421165
HG02696	HG02696	4.514663585698986
HG02697	HG02697	3.721585009623397
HG02699	HG02699	1.3438965192598213
HG02700	HG02700	6.663584956919092
HG02702	HG02702	9.72127520340333
HG02703	HG02703	8.012841561299398
HG02715	HG02715	7.867363565312795
HG02716	HG02716	0.844055735532059
HG02721	HG02721	7.911888815997355
HG02722	HG02722	6.359466077311198
HG02724	HG02724	0.4063255598462544
HG02725	HG02725	1.5197717756974751
HG02727	HG02727	3.1111208733820948
HG02728	HG02728	-3.444527425922832
HG02731	HG02731	4.9224829138407715
HG02733	HG02733	3.90377744347922
HG02734	HG02734	2.2804795072544572
HG02736	HG02736	4.980275624799666
HG02737	HG02737	-1.1519870846308446
HG02756	HG02756	9.403524460554872
HG02757	HG02757	2.107099895439627
HG02759	HG02759	5.55818849593578
HG02760	HG02760	4.442427111460136
HG02763	HG02763	2.9336265277875753
HG02768	HG02768	5.078186481221756
HG02769	HG02769	6.414730401746503
HG02771	HG02771	8.105212980917138
HG02772	HG02772	4.577702455896097
HG02774	HG02774	0.21754974414191475
HG02775	HG02775	0.7772968531348359
HG02778	HG02778	1.5092230827305075
HG02780	HG02780	0.10302614362975146
HG02783	HG02783	4.709235299040014
HG02784	HG02784	0.843126062994086
HG02786	HG02786	-0.5016131436683168
HG02787	HG02787	0.12529035241945413
HG02789	HG02789	0.5285647549460994
HG02790	HG02790	0.5044927424064596
HG02792	HG02792	-0.28953798927945407
HG02793	HG02793	3.7335678815698996
HG02798	HG02798	7.574506686512335
HG02799	HG02799	5.359513310761355
HG02804	HG02804	5.689226383367483
HG02805	HG02805	6.544035521645506
HG02807	HG02807	5.957409098799317
HG02808	HG02808	5.326349412780771
HG02810	HG02810	6.98076106560169
HG02811	HG02811	2.6806657306164383
HG02813	HG02813	6.189376138267787
HG02814	HG02814	5.11620109402282
HG02816	HG02816	6.651168351319751
HG02817	HG02817	3.9181202251470997
HG02819	HG02819	5.7780462123398655
HG02820	HG02820	2.0567594962933975
HG02836	HG02836	6.038434443287037
HG02837	HG02837	5.963794295887793
HG02839	HG02839	2.7069692712236866
HG02840	HG02840	7.204626651684281
HG02851	HG02851	3.981044612415353
HG02852	HG02852	3.42774021906568
HG02854	HG02854	3.17642481799225
HG02855	HG02855	3.788538881453178
HG02860	HG02860	5.083720666621779
HG02861	HG02861	3.424144796912143
HG02870	HG02870	5.997431179588292
HG02878	HG02878	3.895311361134797
HG02879	HG02879	3.690592244331281
HG02881	HG02881	2.677185729843656
HG02882	HG02882	5.417786175817038
HG02884	HG02884	1.6733928698429277
HG02885	HG02885	6.035170972775349
HG02887	HG02887	4.814657726594537
HG02888	HG02888	5.9869842807385645
HG02890	HG02890	4.86052304012909
HG02891	HG02891	6.649136626860709
HG02895	HG02895	2.822438829940311
HG02896	HG02896	7.8960340904062765
HG02922	HG02922	3.0138268171013767
HG02923	HG02923	2.7054023730828978
HG02938	HG02938	8.535546552576143
HG02941	HG02941	8.395195772328528
HG02943	HG02943	5.304721471112624
HG02944	HG02944	-1.1448307865011143
HG02946	HG02946	8.192417461487839
HG02947	HG02947	4.505066114408316
HG02952	HG02952	4.915757176387791
HG02953	HG02953	5.434401962770189
HG02968	HG02968	8.290240528450948
HG02970	HG02970	5.613445969629239
HG02971	HG02971	5.455832428790272
HG02973	HG02973	4.046511808313253
HG02974	HG02974	3.0624961052784916
HG02976	HG02976	6.070291666126768
HG02977	HG02977	0.5981017463775059
HG02979	HG02979	4.469899472992174
HG02981	HG02981	6.176057117526815
HG02982	HG02982	5.570439759305366
HG02983	HG02983	7.2150052808819565
HG03006	HG03006	6.651558817765325
HG03007	HG03007	0.2064173865225925
HG03009	HG03009	3.3400490594011605
HG03012	HG03012	2.379266769903511
HG03015	HG03015	0.6558101597083946
HG03016	HG03016	-1.9373893312836425
HG03018	HG03018	-1.8379516987126445
HG03019	HG03019	5.055153829960984
HG03021	HG03021	4.660442207076023
HG03022	HG03022	2.029147499273858
HG03024	HG03024	4.021346963023083
HG03025	HG03025	0.8841708792864598
HG03027	HG03027	6.691423886491013
HG03028	HG03028	5.825086562999324
HG03039	HG03039	3.2281808345781915
HG03040	HG03040	6.671277432369535
HG03045	HG03045	5.184071698362654
HG03046	HG03046	6.143651768787217
HG03048	HG03048	6.578858516611994
HG03049	HG03049	1.4761643486535245
HG03052	HG03052	8.000635137491262
HG03054	HG03054	7.031550372937239
HG03055	HG03055	4.499584645157788
HG03057	HG03057	6.331870314466628
HG03058	HG03058	-0.4268739710786557
HG03060	HG03060	5.270462332398701
HG03061	HG03061	1.493392974708489
HG03063	HG03063	4.551891090106252
HG03064	HG03064	2.8161616480329643
HG03066	HG03066	1.5603427539817067
HG03069	HG03069	4.94420271316348
HG03072	HG03072	2.981587085267109
HG03073	HG03073	5.7103168066187795
HG03074	HG03074	6.983195474925885
HG03077	HG03077	0.7543595905405405
HG03078	HG03078	7.20858758826617
HG03079	HG03079	0.9112054555133817
HG03081	HG03081	1.962544809277318
HG03082	HG03082	7.110935958171936
HG03084	HG03084	5.061350911096792
HG03085	HG03085	7.905593429743622
HG03086	HG03086	6.011651961586737
HG03088	HG03088	6.670207638677207
HG03091	HG03091	3.729339868118427
HG03095	HG03095	5.117489988579445
HG03096	HG03096	5.231480749189896
HG03097	HG03097	4.899823994235419
HG03099	HG03099	6.699977092604416
HG03100	HG03100	4.947819067864872
HG03103	HG03103	9.018502928818082
HG03105	HG03105	9.042984063752405
HG03108	HG03108	3.883583345036911
HG03109	HG03109	3.333966278333565
HG03111	HG03111	4.973181660829049
HG03112	HG03112	4.654679928537082
HG03114	HG03114	3.273309012038824
HG03115	HG03115	3.8538288562211394
HG03117	HG03117	2.9832082533213384
HG03118	HG03118	7.65869361372664
HG03120	HG03120	5.908567957840503
HG03121	HG03121	3.803557269643328
HG03123	HG03123	5.328795636852875
HG03124	HG03124	8.415081677093983
HG03126	HG03126	6.680602751598016
HG03127	HG03127	8.239163760246134
HG03129	HG03129	4.688992603993312
HG03130	HG03130	0.8276943339144944
HG03132	HG03132	2.209269594828306
HG03133	HG03133	5.7218446058683945
HG03135	HG03135	3.128064551783519
HG03136	HG03136	5.34691673546112
HG03139	HG03139	4.774711029143439
HG03157	HG03157	5.802111603275138
HG03159	HG03159	6.5685097041989415
HG03160	HG03160	9.011274800479086
HG03162	HG03162	5.17357731996998
HG03163	HG03163	7.117217638423972
HG03166	HG03166	5.734177458370574
HG03168	HG03168	5.6959424171699755
HG03169	HG03169	5.522240346297657
HG03172	HG03172	2.428949882593821
HG03175	HG03175	3.225162378605175
HG03189	HG03189	2.028945040187287
HG03190	HG03190	6.442860026713431
HG03193	HG03193	4.610542810755599
HG03195	HG03195	0.2863582610056786
HG03196	HG03196	8.056926990400378
HG03198	HG03198	7.297374675138385
HG03199	HG03199	10.270714061421147
HG03202	HG03202	4.990086511726044
HG03209	HG03209	7.732828762026396
HG03212	HG03212	3.3753618229831384
HG03224	HG03224	4.003558552024741
HG03225	HG03225	8.608383471998541
HG03228	HG03228	2.77386477973299
HG03229	HG03229	-1.692396030197931
HG03234	HG03234	3.5316879097958322
HG03235	HG03235	0.24945396277994347
HG03237	HG03237	5.0982775787237005
HG03238	HG03238	7.300525580766427
HG03240	HG03240	3.3927994917746207
HG03241	HG03241	5.4534004608052955
HG03246	HG03246	5.410040694654652
HG03247	HG03247	2.516565881774171
HG03258	HG03258	6.543605823727104
HG03259	HG03259	3.1579482182905765
HG03265	HG03265	3.447238863338618
HG03267	HG03267	5.5858939818849755
HG03268	HG03268	3.6613785154892944
HG03270	HG03270	3.7901186846125055
HG03271	HG03271	2.7092143162672118
HG03279	HG03279	2.3407798606838637
HG03280	HG03280	6.565086103717681
HG03291	HG03291	5.274742814964606
HG03294	HG03294	3.3517255372330474
HG03295	HG03295	7.564997134971454
HG03297	HG03297	3.0040495859356784
HG03298	HG03298	7.191749634622262
HG03300	HG03300	8.304231807540841
HG03301	HG03301	4.489439515420877
HG03303	HG03303	5.5497118043336275
HG03304	HG03304	1.8578492840040746
HG03311	HG03311	1.8748691096590708
HG03313	HG03313	5.332847456083966
HG03342	HG03342	6.746447113360957
HG03343	HG03343	7.207182961833665
HG03351	HG03351	9.775581668318372
HG03352	HG03352	3.3921469217389832
HG03354	HG03354	1.421145654335996
HG03363	HG03363	8.134286831554444
HG03366	HG03366	9.220469171535118
HG03367	HG03367	3.731701790877745
HG03369	HG03369	6.096554726905976
HG03370	HG03370	2.3961675491484224
HG03372	HG03372	7.807430746875031
HG03376	HG03376	3.031449842295492
HG03378	HG03378	4.72928365220742
HG03380	HG03380	2.1266749332679846
HG03382	HG03382	0.7823539498096403
HG03385	HG03385	5.162325190737386
HG03388	HG03388	7.59681484784309
HG03391	HG03391	4.68538469980432
HG03394	HG03394	4.048592299023215
HG03397	HG03397	4.426296615205136
HG03401	HG03401	4.36699970908437
HG03410	HG03410	6.534978099295227
HG03419	HG03419	6.3610259982822495
HG03428	HG03428	2.403493913511299
HG03432	HG03432	4.461568413902716
HG03433	HG03433	3.128554371231365
HG03436	HG03436	5.201291643740526
HG03437	HG03437	5.111047315819993
HG03439	HG03439	4.65239889167385
HG03442	HG03442	2.802955646676175
HG03445	HG03445	1.5678322032304424
HG03446	HG03446	6.907652107267785
HG03449	HG03449	3.9283985095289875
HG03451	HG03451	7.455715330797082
HG03452	HG03452	4.489794398629654
HG03455	HG03455	4.053835279124116
HG03457	HG03457	5.221653808614462
HG03458	HG03458	5.428852776976051
HG03460	HG03460	2.4143009121648404
HG03461	HG03461	3.7947394370054868
HG03464	HG03464	5.1565996389987045
HG03469	HG03469	5.80637746598045
HG03470	HG03470	6.958706076367692
HG03472	HG03472	5.980419715571747
HG03473	HG03473	3.4820486884952038
HG03476	HG03476	7.660777646055568
HG03478	HG03478	10.085357592324073
HG03479	HG03479	8.447380367911022
HG03484	HG03484	2.905417878483768
HG03485	HG03485	4.767503688007263
HG03488	HG03488	2.7270078031279197
HG03490	HG03490	4.2239234134813906
HG03491	HG03491	1.559442464949369
HG03499	HG03499	3.3034624968325907
HG03511	HG03511	7.365078472936677
HG03514	HG03514	5.685713368314209
HG03515	HG03515	6.763930284006564
HG03517	HG03517	4.765649634879141
HG03518	HG03518	5.82135415849001
HG03520	HG03520	3.2077741994071807
HG03521	HG03521	5.371819604336295
HG03538	HG03538	6.764280129618527
HG03539	HG03539	5.0978029003644485
HG03547	HG03547	11.084908283820953
HG03548	HG03548	1.0510797615590206
HG03556	HG03556	4.7000560414336965
HG03557	HG03557	1.2160520454789683
HG03558	HG03558	2.763591298244572
HG03559	HG03559	1.982969915259409
HG03563	HG03563	4.3652131704362915
HG03565	HG03565	3.0382857401202643
HG03567	HG03567	3.0251092279532856
HG03571	HG03571	3.550584035380849
HG03572	HG03572	3.2304938629511835
HG03575	HG03575	4.159167817636451
HG03577	HG03577	4.495395320816263
HG03578	HG03578	5.215091118685986
HG03583	HG03583	3.940615836171645
HG03585	HG03585	-1.1005734631289976
HG03589	HG03589	-2.525365532475222
HG03593	HG03593	1.0512319318612091
HG03594	HG03594	1.3451831572084467
HG03595	HG03595	1.4127182757818697
HG03598	HG03598	1.0427535410247695
HG03600	HG03600	-0.04948856570098209
HG03603	HG03603	0.17291430472267227
HG03604	HG03604	1.3756667796147146
HG03607	HG03607	6.9365165588395605
HG03611	HG03611	5.418393409263697
HG03615	HG03615	1.2836965018380044
HG03616	HG03616	2.0012113601141057
HG03619	HG03619	1.2072416584467
HG03624	HG03624	0.3507021645251095
HG03625	HG03625	0.21061884920146012
HG03629	HG03629	3.2306792570362397
HG03631	HG03631	3.8892084612620854
HG03634	HG03634	2.9744674217945675
HG03636	HG03636	-0.3203669609162545
HG03640	HG03640	4.959934409556777
HG03642	HG03642	2.6597402794240628
HG03643	HG03643	0.7030962810284422
HG03644	HG03644	5.576468315252392
HG03645	HG03645	1.2832246180863258
HG03646	HG03646	0.7201767127964146
HG03649	HG03649	3.7054747300889943
HG03652	HG03652	4.644278999852349
HG03653	HG03653	-0.869796196211267
HG03660	HG03660	2.9587187806904627
HG03663	HG03663	4.022944369652923
HG03667	HG03667	2.927023614658507
HG03668	HG03668	1.1181587753896873
HG03672	HG03672	4.28797655450968
HG03673	HG03673	-3.8432669402313477
HG03679	HG03679	4.369378417196683
HG03680	HG03680	4.538724101486038
HG03681	HG03681	4.55779129268447
HG03684	HG03684	1.721904440609689
HG03685	HG03685	2.610871032397268
HG03686	HG03686	5.732812219448464
HG03687	HG03687	5.774997701995884
HG03689	HG03689	1.0844624213206269
HG03690	HG03690	2.4160618486146985
HG03691	HG03691	4.528256294163941
HG03692	HG03692	3.339956634089301
HG03693	HG03693	1.4107657490882903
HG03694	HG03694	4.628794631478463
HG03695	HG03695	-2.428523518939146
HG03696	HG03696	-0.4836937683795268
HG03697	HG03697	5.568486904550099
HG03698	HG03698	4.066087587968843
HG03702	HG03702	2.0906657802089303
HG03703	HG03703	2.0574685847549645
HG03705	HG03705	-1.468399517312621
HG03706	HG03706	1.537121502368982
HG03708	HG03708	5.952212552010476
HG03709	HG03709	-0.6349175359647454
HG03711	HG03711	3.0983824021514668
HG03713	HG03713	0.04793643396806713
HG03714	HG03714	3.172165742901548
HG03716	HG03716	5.462407147022439
HG03717	HG03717	4.947321660900413
HG03718	HG03718	2.078630720093832
HG03720	HG03720	4.787469658953713
HG03722	HG03722	-1.05599907320724
HG03727	HG03727	1.6118323978841183
HG03729	HG03729	4.535763120784106
HG03730	HG03730	-0.12205390021588702
HG03731	HG03731	3.6445642231449265
HG03733	HG03733	1.6016868758417329
HG03736	HG03736	2.7073881010080285
HG03738	HG03738	-1.8416234324268919
HG03740	HG03740	-0.07688526948341912
HG03741	HG03741	2.470388510832086
HG03742	HG03742	3.96295565023269
HG03743	HG03743	1.7641499806569967
HG03744	HG03744	0.3420313747770254
HG03745	HG03745	1.4231480123928901
HG03746	HG03746	2.835038967440833
HG03750	HG03750	3.5141362038556467
HG03752	HG03752	5.0011509615637575
HG03753	HG03753	-1.1626382748122939
HG03754	HG03754	0.7020647815488235
HG03755	HG03755	-0.1992573386778005
HG03756	HG03756	2.6796509298931444
HG03757	HG03757	8.981248524657408
HG03760	HG03760	3.760874694128997
HG03762	HG03762	1.4795553784061504
HG03765	HG03765	1.4905849323423
HG03767	HG03767	-0.380973060830481
HG03770	HG03770	-1.3321655097005929
HG03771	HG03771	-1.8897653064753128
HG03772	HG03772	3.168338251358908
HG03773	HG03773	-0.5964053437263469
HG03774	HG03774	1.7380831120904063
HG03775	HG03775	3.770699610544873
HG03777	HG03777	-1.3237885249007983
HG03778	HG03778	2.899894047218434
HG03779	HG03779	-0.03289673745153743
HG03780	HG03780	3.5297895198863056
HG03781	HG03781	1.4245631465829471
HG03782	HG03782	3.6999011565376945
HG03784	HG03784	-2.2711829680178663
HG03785	HG03785	3.459454510527635
HG03786	HG03786	4.825754783252484
HG03787	HG03787	6.132424213041478
HG03788	HG03788	6.943304862473912
HG03789	HG03789	0.7533150494358307
HG03790	HG03790	0.8312288400746315
HG03792	HG03792	4.092426259911785
HG03793	HG03793	1.5825554845809686
HG03796	HG03796	-1.3653450700405554
HG03800	HG03800	2.6274847832569916
HG03802	HG03802	5.2609142577507875
HG03803	HG03803	1.169550549035716
HG03805	HG03805	2.9150029897785306
HG03808	HG03808	-4.09787588660102
HG03809	HG03809	3.6638817517739506
HG03812	HG03812	2.60216865329545
HG03814	HG03814	3.5241435744385385
HG03815	HG03815	1.3377628587869068
HG03817	HG03817	2.5622175820689557
HG03821	HG03821	-1.1295182511745991
HG03823	HG03823	1.0966563721268214
HG03824	HG03824	0.41410557470941595
HG03826	HG03826	4.055352677829089
HG03829	HG03829	3.1921691665454657
HG03830	HG03830	0.7285075372419927
HG03832	HG03832	-0.9987653964307328
HG03833	HG03833	2.4148133275554233
HG03836	HG03836	1.0258014291615456
HG03837	HG03837	1.7663509431326956
HG03838	HG03838	6.040928967993474
HG03844	HG03844	2.1152115381483587
HG03846	HG03846	4.841696237344712
HG03848	HG03848	0.025668778316432467
HG03849	HG03849	0.13521129126394257
HG03850	HG03850	6.517543244393188
HG03851	HG03851	4.745250990492507
HG03854	HG03854	-1.4671071657035428
HG03856	HG03856	-1.075663782726624
HG03857	HG03857	-1.2798947701161616
HG03858	HG03858	4.027044024185367
HG03861	HG03861	-0.8156243838794681
HG03862	HG03862	0.8294700891698231
HG03863	HG03863	0.6652516900868067
HG03864	HG03864	3.8440409266149027
HG03866	HG03866	-0.004575993646038112
HG03867	HG03867	5.413382879346729
HG03868	HG03868	4.9533745552743085
