FID	IID	phenotype
HG02017	HG02017	2.2777180363956377
HG02019	HG02019	4.152646620816378
HG02020	HG02020	5.497338246540277
HG02023	HG02023	3.7341556565951946
HG02025	HG02025	4.618561139659879
HG02026	HG02026	6.596417602131072
HG02028	HG02028	0.08046123329273402
HG02029	HG02029	4.280594609343508
HG02031	HG02031	-0.3529419452740553
HG02032	HG02032	5.67016759642631
HG02035	HG02035	7.4433865645256105
HG02040	HG02040	3.9241938193382166
HG02047	HG02047	4.830983055498005
HG02048	HG02048	2.355362166127346
HG02049	HG02049	5.568732430179844
HG02050	HG02050	2.0955806894650815
HG02051	HG02051	1.3807275005739483
HG02052	HG02052	7.717743317992511
HG02053	HG02053	3.0413038138398947
HG02054	HG02054	1.4197034996801063
HG02057	HG02057	2.6218163284408114
HG02058	HG02058	3.0682143763368974
HG02060	HG02060	3.7555209500083024
HG02061	HG02061	2.683319009156407
HG02064	HG02064	3.1141286325094857
HG02067	HG02067	5.133657717795348
HG02069	HG02069	4.950046200891927
HG02070	HG02070	5.248812121422727
HG02072	HG02072	1.0123513630671896
HG02073	HG02073	2.917315122571742
HG02075	HG02075	2.517602427945487
HG02076	HG02076	4.801944345393372
HG02078	HG02078	5.3266222910467995
HG02079	HG02079	2.1562041474027445
HG02081	HG02081	7.047242730677988
HG02082	HG02082	5.378021795907356
HG02084	HG02084	2.772065891761691
HG02085	HG02085	3.3496867602873994
HG02086	HG02086	4.140479417145279
HG02087	HG02087	1.1791585969512117
HG02088	HG02088	3.930107542856558
HG02089	HG02089	3.4414578012651766
HG02090	HG02090	2.6491154905205665
HG02095	HG02095	7.202870311282591
HG02102	HG02102	4.4721035215919285
HG02104	HG02104	0.7645291264462941
HG02105	HG02105	-0.3797524488817653
HG02107	HG02107	4.982589810558963
HG02108	HG02108	-0.19318702548850886
HG02111	HG02111	3.736071527928074
HG02113	HG02113	5.430618220383185
HG02116	HG02116	0.8603884452326014
HG02121	HG02121	-1.7815872457371356
HG02122	HG02122	1.1146123668313082
HG02127	HG02127	5.150115745549989
HG02128	HG02128	4.154681166614688
HG02130	HG02130	-0.1650759116845404
HG02131	HG02131	5.061694109701977
HG02133	HG02133	0.14603957311075355
HG02134	HG02134	2.801804841289769
HG02136	HG02136	1.2927969529112162
HG02137	HG02137	5.204653025372848
HG02138	HG02138	1.5381245659878306
HG02139	HG02139	-0.3708540268000793
HG02140	HG02140	4.083897767786975
HG02141	HG02141	3.233937072528549
HG02142	HG02142	4.043997730060361
HG02143	HG02143	2.1052328413774495
HG02144	HG02144	2.9279929579856514
HG02146	HG02146	3.576485821637209
HG02147	HG02147	-4.6892958205355235
HG02150	HG02150	3.6502734284779605
HG02151	HG02151	0.8817998148189012
HG02152	HG02152	0.7723972399985415
HG02153	HG02153	7.918900856610844
HG02154	HG02154	-0.4545055541291268
HG02155	HG02155	-0.0639774539397602
HG02156	HG02156	4.071084163008553
HG02164	HG02164	-1.7635387552178508
HG02165	HG02165	4.952363663251189
HG02166	HG02166	2.283079710293239
HG02178	HG02178	4.797393890001257
HG02179	HG02179	5.267440656432806
HG02180	HG02180	4.1308371745456505
HG02181	HG02181	0.4558737210201168
HG02182	HG02182	7.75016516587246
HG02184	HG02184	4.218974092575289
HG02185	HG02185	1.4154245221279653
HG02186	HG02186	-0.7134428714579182
HG02187	HG02187	5.234911809330744
HG02188	HG02188	4.781579124492679
HG02190	HG02190	4.8157258181654585
HG02215	HG02215	0.1625798062830472
HG02219	HG02219	-0.20236290168655724
HG02220	HG02220	5.223587966343153
HG02221	HG02221	-2.2555505376349405
HG02223	HG02223	0.9096546640908609
HG02224	HG02224	2.9143602357194984
HG02230	HG02230	3.562286341362222
HG02231	HG02231	1.6842471423700858
HG02232	HG02232	-0.6261873516446101
HG02233	HG02233	5.4403986392630275
HG02235	HG02235	-1.125410283349572
HG02236	HG02236	3.972879960565476
HG02238	HG02238	3.645298789533033
HG02239	HG02239	2.7580117696977857
HG02250	HG02250	-1.0262161985001375
HG02252	HG02252	5.489732934928059
HG02253	HG02253	4.804449583201058
HG02255	HG02255	3.7326268599101846
HG02256	HG02256	4.827145097445892
HG02259	HG02259	2.5521515521396734
HG02260	HG02260	1.360920479881906
HG02262	HG02262	0.9682331505491758
HG02265	HG02265	-0.21369424575230567
HG02266	HG02266	5.564016175790908
HG02271	HG02271	4.385983101085428
HG02272	HG02272	-3.7212057359338853
HG02274	HG02274	5.875209734494234
HG02275	HG02275	6.305334415237564
HG02277	HG02277	4.098804099537987
HG02278	HG02278	-2.6084646217791785
HG02281	HG02281	0.502637524060997
HG02282	HG02282	2.6754248516940606
HG02283	HG02283	5.240920539596061
HG02284	HG02284	2.597742735925768
HG02285	HG02285	3.8044210041020086
HG02286	HG02286	-1.867002859522013
HG02291	HG02291	0.9781782830874687
HG02292	HG02292	-1.0510123323750096
HG02298	HG02298	3.5119124249794473
HG02299	HG02299	-5.439399424654542
HG02301	HG02301	1.0866926756875857
HG02304	HG02304	-0.9923558998949839
HG02307	HG02307	4.8421554753204825
HG02308	HG02308	1.3973093601238193
HG02309	HG02309	1.7678853564511263
HG02312	HG02312	4.43716701177616
HG02314	HG02314	4.04401944926139
HG02315	HG02315	4.704238684379701
HG02317	HG02317	0.1672908366018262
HG02318	HG02318	0.6313063159969414
HG02322	HG02322	3.46268115955115
HG02323	HG02323	8.49736618551467
HG02325	HG02325	2.710747464107328
HG02330	HG02330	5.626490148146631
HG02332	HG02332	6.056744275757714
HG02334	HG02334	0.9342810184710166
HG02337	HG02337	1.847418940334757
HG02339	HG02339	5.06332817615699
HG02343	HG02343	0.3984457153083965
HG02345	HG02345	7.191099857204327
HG02348	HG02348	3.1719819304704058
HG02351	HG02351	6.7193530162797686
HG02353	HG02353	2.0749264732108883
HG02355	HG02355	-1.5651058335832522
HG02356	HG02356	3.3820804191746796
HG02360	HG02360	1.9454711033885772
HG02364	HG02364	1.347931611566076
HG02367	HG02367	5.192167736485199
HG02371	HG02371	5.731211542813192
HG02373	HG02373	1.9978404352869545
HG02374	HG02374	1.8079697877695962
HG02375	HG02375	5.903137757998302
HG02379	HG02379	2.923995815065292
HG02380	HG02380	3.214976281963687
HG02382	HG02382	4.919982864842083
HG02383	HG02383	1.5736548351475477
HG02384	HG02384	4.372615759881148
HG02385	HG02385	4.912786813222175
HG02386	HG02386	1.2417073117483872
HG02389	HG02389	-0.08766604962679786
HG02390	HG02390	6.471230335356325
HG02391	HG02391	0.5384708830754262
HG02392	HG02392	3.342443589945578
HG02394	HG02394	0.5338262410243984
HG02395	HG02395	0.4045618108256127
HG02396	HG02396	0.7329617031303265
HG02397	HG02397	4.394343877472843
HG02398	HG02398	3.6573316997155554
HG02399	HG02399	-0.4059858677300936
HG02401	HG02401	2.066679062408064
HG02402	HG02402	-2.3954527893117015
HG02406	HG02406	3.0447484551566193
HG02407	HG02407	2.2461550189426096
HG02408	HG02408	2.2128110229815485
HG02409	HG02409	2.6049491672784786
HG02410	HG02410	-0.40436800856749455
HG02419	HG02419	5.474106081273142
HG02420	HG02420	6.006446719670904
HG02425	HG02425	4.2605106411001
HG02427	HG02427	0.6272719198071603
HG02429	HG02429	8.279585379475755
HG02433	HG02433	6.378183044481402
HG02439	HG02439	2.1387942830296574
HG02442	HG02442	1.8774936281159444
HG02445	HG02445	4.5374840221658905
HG02449	HG02449	3.4313398407600118
HG02450	HG02450	6.60625015479614
HG02455	HG02455	1.2205747549741945
HG02461	HG02461	8.540062421768528
HG02462	HG02462	5.94820349941876
HG02464	HG02464	6.503790415282289
HG02465	HG02465	1.8128517639202093
HG02470	HG02470	0.6330447043432423
HG02471	HG02471	5.547889424087603
HG02476	HG02476	5.282103517497786
HG02477	HG02477	5.586464192876638
HG02479	HG02479	5.844448384981054
HG02481	HG02481	3.653332000539124
HG02484	HG02484	1.25994494088915
HG02485	HG02485	1.332734171895104
HG02489	HG02489	4.330568951013528
HG02490	HG02490	2.981026818396817
HG02491	HG02491	1.4314193247542584
HG02493	HG02493	0.772804081191624
HG02494	HG02494	2.3652643927071146
HG02496	HG02496	7.689251267504948
HG02497	HG02497	3.401980632486424
HG02501	HG02501	3.9464479182488965
HG02502	HG02502	2.514510152683528
HG02505	HG02505	2.010102223343804
HG02508	HG02508	4.312766009893121
HG02511	HG02511	6.164273655836015
HG02512	HG02512	2.403058204473486
HG02513	HG02513	5.2517576415338185
HG02521	HG02521	5.719637904853576
HG02522	HG02522	0.11998777745393854
HG02536	HG02536	3.7106842361344805
HG02537	HG02537	8.226165903925061
HG02541	HG02541	5.5752006348185015
HG02545	HG02545	4.54822334380551
HG02546	HG02546	6.425621547318608
HG02549	HG02549	2.30872053462495
HG02554	HG02554	2.246708940235281
HG02555	HG02555	2.319595171908975
HG02557	HG02557	0.10459173746186678
HG02558	HG02558	3.98883352597228
HG02561	HG02561	4.741252188283864
HG02562	HG02562	3.933899014018836
HG02568	HG02568	4.149388254613579
HG02570	HG02570	3.5987981508291775
HG02571	HG02571	7.187094060158209
HG02573	HG02573	1.3828504069794996
HG02574	HG02574	5.439998608869956
HG02577	HG02577	5.244726187147707
HG02580	HG02580	1.707331756615792
HG02582	HG02582	1.7839545367753722
HG02583	HG02583	2.161242766320851
HG02585	HG02585	7.71782913052781
HG02586	HG02586	6.812185027314181
HG02588	HG02588	3.2081702134370014
HG02589	HG02589	2.4843755035600528
HG02594	HG02594	4.489288946758533
HG02595	HG02595	4.581928492896944
HG02597	HG02597	2.550401454001146
HG02600	HG02600	2.526746541401285
HG02601	HG02601	-1.5182865482413728
HG02603	HG02603	2.2963419634188926
HG02604	HG02604	0.59212548308586
HG02610	HG02610	3.263024295526818
HG02611	HG02611	4.099595913601261
HG02613	HG02613	4.017195060350717
HG02614	HG02614	2.9905127491483903
HG02620	HG02620	5.186304687751783
HG02621	HG02621	2.0531137139199584
HG02623	HG02623	5.360012206854532
HG02624	HG02624	5.3069329526582205
HG02628	HG02628	2.8800585687349822
HG02629	HG02629	2.4972328646859565
HG02634	HG02634	8.391006713697333
HG02635	HG02635	4.2706564730402965
HG02642	HG02642	5.286975071545559
HG02643	HG02643	6.588520042952673
HG02645	HG02645	3.927215529728331
HG02646	HG02646	7.475750753014043
HG02648	HG02648	0.30904897002682696
HG02649	HG02649	6.963552038218237
HG02651	HG02651	-0.9352955428989714
HG02652	HG02652	1.8691663052465906
HG02654	HG02654	0.15020668655177705
HG02655	HG02655	1.997971203374239
HG02657	HG02657	0.9236025459916501
HG02658	HG02658	1.8291641671936063
HG02660	HG02660	2.7313990627192246
HG02661	HG02661	0.9773695933022739
HG02666	HG02666	1.5061103147185775
HG02667	HG02667	-0.9476925638290984
HG02675	HG02675	3.187985953331298
HG02676	HG02676	6.636964802341892
HG02678	HG02678	-0.28644496318646506
HG02679	HG02679	1.0959100382571683
HG02681	HG02681	2.079850493713104
HG02682	HG02682	-1.6214545919175718
HG02684	HG02684	-0.4178716490237195
HG02685	HG02685	0.18687654861982414
HG02687	HG02687	0.30988270115736827
HG02688	HG02688	-1.8200637683162337
HG02690	HG02690	-2.550472797144414
HG02691	HG02691	6.0320415431259065
HG02694	HG02694	3.3121258746641415
HG02696	HG02696	4.770783227530295
HG02697	HG02697	3.9696064307818935
HG02699	HG02699	1.6070242607310559
HG02700	HG02700	6.956491492361907
HG02702	HG02702	8.842042671580144
HG02703	HG02703	7.112392076621314
HG02715	HG02715	7.020091570726457
HG02716	HG02716	-0.021170605007905685
HG02721	HG02721	7.063198187888761
HG02722	HG02722	5.528101793367719
HG02724	HG02724	0.6850857920530321
HG02725	HG02725	1.8083348406030137
HG02727	HG02727	3.393326358428636
HG02728	HG02728	-3.179515679086062
HG02731	HG02731	5.125417809782777
HG02733	HG02733	4.175194308158978
HG02734	HG02734	2.5396891180451764
HG02736	HG02736	5.235999950764103
HG02737	HG02737	-0.8494778764218622
HG02756	HG02756	8.533078949772534
HG02757	HG02757	1.2190052826008684
HG02759	HG02759	4.6933599732618445
HG02760	HG02760	3.565881726732015
HG02763	HG02763	2.076304002585892
HG02768	HG02768	4.2045158935255085
HG02769	HG02769	5.545255666637244
HG02771	HG02771	7.237612243176784
HG02772	HG02772	3.710036666177651
HG02774	HG02774	0.5079042404441642
HG02775	HG02775	1.0370719157351314
HG02778	HG02778	1.7894294704502725
HG02780	HG02780	0.37936193865299184
HG02783	HG02783	4.979521260100619
HG02784	HG02784	1.0999137386004252
HG02786	HG02786	-0.20117058676336086
HG02787	HG02787	0.4117217140428732
HG02789	HG02789	0.7810690079949403
HG02790	HG02790	0.7542498003804563
HG02792	HG02792	-0.025189272219399816
HG02793	HG02793	4.0263968550388345
HG02798	HG02798	6.740282617531928
HG02799	HG02799	4.531193959792453
HG02804	HG02804	4.810706921304161
HG02805	HG02805	5.684696385122946
HG02807	HG02807	5.143636370931639
HG02808	HG02808	4.44704432298202
HG02810	HG02810	6.23508274680228
HG02811	HG02811	1.8995816217404164
HG02813	HG02813	5.331600751218611
HG02814	HG02814	4.255595945926605
HG02816	HG02816	5.779626964906465
HG02817	HG02817	3.094727310519152
HG02819	HG02819	4.892576196617238
HG02820	HG02820	1.1637834830985176
HG02836	HG02836	5.202358894930141
HG02837	HG02837	5.07237202416967
HG02839	HG02839	1.790064138087268
HG02840	HG02840	6.385699805552323
HG02851	HG02851	3.1198439885196727
HG02852	HG02852	2.558668305820765
HG02854	HG02854	2.2982781538033823
HG02855	HG02855	2.9699648172024156
HG02860	HG02860	4.217751232332061
HG02861	HG02861	2.5809485589532373
HG02870	HG02870	5.110772714265892
HG02878	HG02878	3.0614826080212616
HG02879	HG02879	2.7973109872391966
HG02881	HG02881	1.8172611255182587
HG02882	HG02882	4.578830826429955
HG02884	HG02884	0.8482210338140566
HG02885	HG02885	5.23246208518177
HG02887	HG02887	3.934149175201067
HG02888	HG02888	5.130682571193107
HG02890	HG02890	3.954956967174087
HG02891	HG02891	5.825518532308593
HG02895	HG02895	1.930989036231456
HG02896	HG02896	7.02714732509901
HG02922	HG02922	2.13671598056368
HG02923	HG02923	1.7941867860304463
HG02938	HG02938	7.628794532020524
HG02941	HG02941	7.506075339835228
HG02943	HG02943	4.36628663522663
HG02944	HG02944	-2.031161489933894
HG02946	HG02946	7.272022039526823
HG02947	HG02947	3.6511262920674605
HG02952	HG02952	4.019736230218334
HG02953	HG02953	4.574462346449847
HG02968	HG02968	7.426850655292527
HG02970	HG02970	4.722821835642331
HG02971	HG02971	4.582657236927193
HG02973	HG02973	3.1410483173237043
HG02974	HG02974	2.173180516850913
HG02976	HG02976	5.1610651684044635
HG02977	HG02977	-0.2676224919947847
HG02979	HG02979	3.6019109253824215
HG02981	HG02981	5.304445675137122
HG02982	HG02982	4.690078825862184
HG02983	HG02983	6.369422135726875
HG03006	HG03006	6.921026625101455
HG03007	HG03007	0.4673683887268742
HG03009	HG03009	3.608608641043148
HG03012	HG03012	2.657138792409406
HG03015	HG03015	0.9209495085021928
HG03016	HG03016	-1.670676225019829
HG03018	HG03018	-1.5886557591833599
HG03019	HG03019	5.3465891898992375
HG03021	HG03021	4.9575320851100395
HG03022	HG03022	2.306611695917093
HG03024	HG03024	3.182736889519723
HG03025	HG03025	-0.00666842662798528
HG03027	HG03027	5.829197442940792
HG03028	HG03028	4.991300343871465
HG03039	HG03039	2.3520107497236835
HG03040	HG03040	5.814082509124879
HG03045	HG03045	4.362860526999974
HG03046	HG03046	5.313893768302799
HG03048	HG03048	5.719559412075951
HG03049	HG03049	0.6033694606623725
HG03052	HG03052	7.11534276370881
HG03054	HG03054	6.172641580269753
HG03055	HG03055	3.5787663853391694
HG03057	HG03057	5.432058839573685
HG03058	HG03058	-1.3132922444819446
HG03060	HG03060	4.3966766527412116
HG03061	HG03061	0.6279289442485698
HG03063	HG03063	3.626198935928984
HG03064	HG03064	1.9260329098792257
HG03066	HG03066	0.6724307870814394
HG03069	HG03069	4.064694961432978
HG03072	HG03072	2.0948210339809386
HG03073	HG03073	4.8273262720611525
HG03074	HG03074	6.062674953006998
HG03077	HG03077	-0.1282906721316781
HG03078	HG03078	6.294161936294751
HG03079	HG03079	0.019995853723638695
HG03081	HG03081	1.0839077532535963
HG03082	HG03082	6.220309322185872
HG03084	HG03084	4.215705215962775
HG03085	HG03085	6.988062796817849
HG03086	HG03086	5.1366177843496965
HG03088	HG03088	5.8054616819754665
HG03091	HG03091	2.84815077295414
HG03095	HG03095	4.167003022752172
HG03096	HG03096	4.347376825007219
HG03097	HG03097	4.044680710299846
HG03099	HG03099	5.784190353091363
HG03100	HG03100	4.091960212170277
HG03103	HG03103	8.135890196133225
HG03105	HG03105	8.168888136199396
HG03108	HG03108	2.98308131837652
HG03109	HG03109	2.4554668322635016
HG03111	HG03111	4.088169510952228
HG03112	HG03112	3.75475085968374
HG03114	HG03114	2.3850092352691568
HG03115	HG03115	2.9941719658055854
HG03117	HG03117	2.1156825755557076
HG03118	HG03118	6.793847577058602
HG03120	HG03120	5.039518562588004
HG03121	HG03121	2.922560828414163
HG03123	HG03123	4.437048105244287
HG03124	HG03124	7.490640522495423
HG03126	HG03126	5.831421731654569
HG03127	HG03127	7.341594076598237
HG03129	HG03129	3.7965970546029535
HG03130	HG03130	-0.05438046895151816
HG03132	HG03132	1.291641383935394
HG03133	HG03133	4.794000732415748
HG03135	HG03135	2.2324314154834624
HG03136	HG03136	4.461241555807584
HG03139	HG03139	3.8921533404400446
HG03157	HG03157	4.895064346818943
HG03159	HG03159	5.703698695519108
HG03160	HG03160	8.13783439670532
HG03162	HG03162	4.3338988928264035
HG03163	HG03163	6.25092294424379
HG03166	HG03166	4.846202941491372
HG03168	HG03168	4.7914071678678285
HG03169	HG03169	4.624475506715481
HG03172	HG03172	1.5651646935685286
HG03175	HG03175	2.3437956415007113
HG03189	HG03189	1.1283779615488032
HG03190	HG03190	5.5357802442681905
HG03193	HG03193	3.7422390112520114
HG03195	HG03195	-0.6074584239060933
HG03196	HG03196	7.177767016552755
HG03198	HG03198	6.435603595434813
HG03199	HG03199	9.392234631344342
HG03202	HG03202	4.111321853745294
HG03209	HG03209	6.834160700748392
HG03212	HG03212	2.4986563103089434
HG03224	HG03224	3.1391603732058817
HG03225	HG03225	7.718529953752118
HG03228	HG03228	3.0454768003470263
HG03229	HG03229	-1.4508069986732388
HG03234	HG03234	3.7748822239799233
HG03235	HG03235	0.47656642717981945
HG03237	HG03237	5.344235100777244
HG03238	HG03238	7.554981393158053
HG03240	HG03240	2.582909866599254
HG03241	HG03241	4.5355170459983265
HG03246	HG03246	4.552518009520376
HG03247	HG03247	1.67269660604192
HG03258	HG03258	5.681839748021847
HG03259	HG03259	2.305732273369182
HG03265	HG03265	2.5505548873924457
HG03267	HG03267	4.695480015827291
HG03268	HG03268	2.801466421159684
HG03270	HG03270	2.8917458592350767
HG03271	HG03271	1.8586722087821295
HG03279	HG03279	1.438018528784325
HG03280	HG03280	5.633691893460659
HG03291	HG03291	4.374876296090199
HG03294	HG03294	2.4747398006532215
HG03295	HG03295	6.7111899185859425
HG03297	HG03297	2.1455436151325364
HG03298	HG03298	6.34459773599548
HG03300	HG03300	7.4264929692146335
HG03301	HG03301	3.5626564896109754
HG03303	HG03303	4.671229872257666
HG03304	HG03304	0.9473993086937924
HG03311	HG03311	1.0149069753463122
HG03313	HG03313	4.46531677432002
HG03342	HG03342	5.843027755683018
HG03343	HG03343	6.330762677063415
HG03351	HG03351	8.876025397339484
HG03352	HG03352	2.506586834046688
HG03354	HG03354	0.5454484473222401
HG03363	HG03363	7.255632261536621
HG03366	HG03366	8.306283711482811
HG03367	HG03367	2.85295214489194
HG03369	HG03369	5.201764764321968
HG03370	HG03370	1.5194370164826532
HG03372	HG03372	6.940553086891171
HG03376	HG03376	2.1374279934528118
HG03378	HG03378	3.814898032222521
HG03380	HG03380	1.247675087366438
HG03382	HG03382	-0.0887971247350885
HG03385	HG03385	4.257632315488321
HG03388	HG03388	6.739970204480473
HG03391	HG03391	3.80844149721017
HG03394	HG03394	3.164748582752908
HG03397	HG03397	3.563179459954875
HG03401	HG03401	3.4790777341874732
HG03410	HG03410	5.6327546972145335
HG03419	HG03419	5.512212772214942
HG03428	HG03428	1.4941147938403918
HG03432	HG03432	3.584420047377658
HG03433	HG03433	2.2389385429048967
HG03436	HG03436	4.32022764853411
HG03437	HG03437	4.230964104283285
HG03439	HG03439	3.764692088704491
HG03442	HG03442	1.8932337531207017
HG03445	HG03445	0.7092987104365689
HG03446	HG03446	6.002498864173755
HG03449	HG03449	3.0481126360605284
HG03451	HG03451	6.571181062759328
HG03452	HG03452	3.5948868420852476
HG03455	HG03455	3.1379334476498215
HG03457	HG03457	4.3720324368193095
HG03458	HG03458	4.505094668147467
HG03460	HG03460	1.5303295939375055
HG03461	HG03461	2.8943725182995967
HG03464	HG03464	4.248846818780119
HG03469	HG03469	4.940355489708427
HG03470	HG03470	6.052329355685686
HG03472	HG03472	5.0899832315216464
HG03473	HG03473	2.6126365033648797
HG03476	HG03476	6.754150725457819
HG03478	HG03478	9.212762864265516
HG03479	HG03479	7.564630025272506
HG03484	HG03484	2.0288774977539625
HG03485	HG03485	3.873104037291813
HG03488	HG03488	2.964476542440177
HG03490	HG03490	4.472394944288307
HG03491	HG03491	1.8183918678277167
HG03499	HG03499	2.429914507095056
HG03511	HG03511	6.494770572107997
HG03514	HG03514	4.783084642370014
HG03515	HG03515	5.904285903586798
HG03517	HG03517	3.854676741744959
HG03518	HG03518	4.946327487250442
HG03520	HG03520	2.3183635350116205
HG03521	HG03521	4.4969230370529125
HG03538	HG03538	5.935550450787808
HG03539	HG03539	4.239066745638825
HG03547	HG03547	10.209153530826576
HG03548	HG03548	0.18961892975096883
HG03556	HG03556	3.836000636499403
HG03557	HG03557	0.3302267458759873
HG03558	HG03558	1.9038168138686196
HG03559	HG03559	1.0916076915210637
HG03563	HG03563	3.4593518615807133
HG03565	HG03565	2.1705599024220397
HG03567	HG03567	2.154948945074894
HG03571	HG03571	2.6573828422618018
HG03572	HG03572	2.3425718880542865
HG03575	HG03575	3.308580674166535
HG03577	HG03577	3.595789009854227
HG03578	HG03578	4.358271495314943
HG03583	HG03583	3.0426508366568754
HG03585	HG03585	-0.8239274202102375
HG03589	HG03589	-2.239224402754063
HG03593	HG03593	1.308820247197922
HG03594	HG03594	1.6642956318260502
HG03595	HG03595	1.7010886867522872
HG03598	HG03598	1.338715017438791
HG03600	HG03600	0.20379631108497298
HG03603	HG03603	0.4630386171024393
HG03604	HG03604	1.6796171393383694
HG03607	HG03607	7.215244265057292
HG03611	HG03611	5.700123514470329
HG03615	HG03615	1.5398636816533045
HG03616	HG03616	2.27394928034898
HG03619	HG03619	1.4631961683336194
HG03624	HG03624	0.6350718788428168
HG03625	HG03625	0.46209728259576
HG03629	HG03629	3.5039576090891162
HG03631	HG03631	4.172572371918511
HG03634	HG03634	3.2566879188360534
HG03636	HG03636	-0.02282171903558783
HG03640	HG03640	5.229767508769889
HG03642	HG03642	2.9114689127341045
HG03643	HG03643	0.9507341457161066
HG03644	HG03644	5.804451975758881
HG03645	HG03645	1.5356813331511758
HG03646	HG03646	0.9872776289296278
HG03649	HG03649	3.971835054471612
HG03652	HG03652	4.903461088652337
HG03653	HG03653	-0.6026777660839517
HG03660	HG03660	3.239528150207166
HG03663	HG03663	4.30995869708002
HG03667	HG03667	3.2027138938991335
HG03668	HG03668	1.3730149076465006
HG03672	HG03672	4.552930755365829
HG03673	HG03673	-3.5742519947427107
HG03679	HG03679	4.6205165787055735
HG03680	HG03680	4.795799506995481
HG03681	HG03681	4.789251731220106
HG03684	HG03684	1.985172294033739
HG03685	HG03685	2.8746292776561715
HG03686	HG03686	6.012458159356967
HG03687	HG03687	6.0425489779774315
HG03689	HG03689	1.3516684214184516
HG03690	HG03690	2.6950472607456444
HG03691	HG03691	4.815668439457068
HG03692	HG03692	3.60287670963047
HG03693	HG03693	1.673305520757532
HG03694	HG03694	4.89829496480364
HG03695	HG03695	-2.179677188658449
HG03696	HG03696	-0.2300536077132186
HG03697	HG03697	5.8460061451747976
HG03698	HG03698	4.308842551100892
HG03702	HG03702	2.3579343302856905
HG03703	HG03703	2.3532073832439755
HG03705	HG03705	-1.1789482427061992
HG03706	HG03706	1.8013476214703226
HG03708	HG03708	6.225478394067565
HG03709	HG03709	-0.3632930053549218
HG03711	HG03711	3.3943789065536922
HG03713	HG03713	0.31106667743845917
HG03714	HG03714	3.4440479794245857
HG03716	HG03716	5.742813694674798
HG03717	HG03717	5.185396634608513
HG03718	HG03718	2.3534077696420015
HG03720	HG03720	5.011900981056501
HG03722	HG03722	-0.7962715485909353
HG03727	HG03727	1.8773070145650101
HG03729	HG03729	4.825004227461305
HG03730	HG03730	0.15004851223300342
HG03731	HG03731	3.9051624434680123
HG03733	HG03733	1.8759685295567337
HG03736	HG03736	2.9817273007036498
HG03738	HG03738	-1.5649348555224556
HG03740	HG03740	0.18758604553534863
HG03741	HG03741	2.761476092887459
HG03742	HG03742	4.225640537853062
HG03743	HG03743	2.0108981344442833
HG03744	HG03744	0.5857235867934426
HG03745	HG03745	1.6924907197711492
HG03746	HG03746	3.1235069563783897
HG03750	HG03750	3.779453194589622
HG03752	HG03752	5.279568419885969
HG03753	HG03753	-0.9277668608253513
HG03754	HG03754	0.9591101630683767
HG03755	HG03755	0.06752332156326335
HG03756	HG03756	2.973052861169128
HG03757	HG03757	9.244363756132856
HG03760	HG03760	4.012931089328661
HG03762	HG03762	1.7562014213249109
HG03765	HG03765	1.7515959825263594
HG03767	HG03767	-0.10053648918823366
HG03770	HG03770	-1.0326211704931498
HG03771	HG03771	-1.6113578561497308
HG03772	HG03772	3.4446690423838335
HG03773	HG03773	-0.3289066097271043
HG03774	HG03774	1.9963694851920386
HG03775	HG03775	4.028162825923715
HG03777	HG03777	-1.0843884924389302
HG03778	HG03778	3.1592212519695515
HG03779	HG03779	0.2251319297368808
HG03780	HG03780	3.8239195329170976
HG03781	HG03781	1.6868302003440303
HG03782	HG03782	3.934027475175559
HG03784	HG03784	-1.987904125332793
HG03785	HG03785	3.7097244783289023
HG03786	HG03786	5.116647209373578
HG03787	HG03787	6.381373125287629
HG03788	HG03788	7.206377559963683
HG03789	HG03789	1.045108195253595
HG03790	HG03790	1.0897028631130699
HG03792	HG03792	4.3552712754782315
HG03793	HG03793	1.870157781810059
HG03796	HG03796	-1.1102437418663151
HG03800	HG03800	2.9267639105537486
HG03802	HG03802	5.571720095165766
HG03803	HG03803	1.3899901816827605
HG03805	HG03805	3.195331975457009
HG03808	HG03808	-3.8227235371792387
HG03809	HG03809	3.9719879320980755
HG03812	HG03812	2.878029068478781
HG03814	HG03814	3.7674242075935607
HG03815	HG03815	1.6102430731085673
HG03817	HG03817	2.859287444109713
HG03821	HG03821	-0.8537854379482963
HG03823	HG03823	1.376765181879447
HG03824	HG03824	0.7012750260842732
HG03826	HG03826	4.333685068179948
HG03829	HG03829	3.4739943477200796
HG03830	HG03830	1.006544691692277
HG03832	HG03832	-0.7402013014226272
HG03833	HG03833	2.694051441601268
HG03836	HG03836	1.29166135371268
HG03837	HG03837	2.0172664267165765
HG03838	HG03838	6.297366363717774
HG03844	HG03844	2.3684839049385267
HG03846	HG03846	5.094440682312664
HG03848	HG03848	0.3097007227478884
HG03849	HG03849	0.3779625013972552
HG03850	HG03850	6.786212913998102
HG03851	HG03851	5.016717895155414
HG03854	HG03854	-1.2045048440553658
HG03856	HG03856	-0.8107646258519381
HG03857	HG03857	-0.9770277760276684
HG03858	HG03858	4.268112639885316
HG03861	HG03861	-0.5498520292988434
HG03862	HG03862	1.092725432598086
HG03863	HG03863	0.9112017061428773
HG03864	HG03864	4.095479328022684
HG03866	HG03866	0.2795134967660384
HG03867	HG03867	5.656916714816482
HG03868	HG03868	5.222179332833723
