FID	IID	phenotype
HG02008	HG02008	3.3970892215262873
HG02009	HG02009	4.495032039656817
HG02010	HG02010	7.655459896578381
HG02012	HG02012	8.02274256437461
HG02013	HG02013	9.154730779270897
HG02014	HG02014	7.624264396579033
HG02016	HG02016	0.07685030805436832
HG02017	HG02017	0.6996871674867751
HG02019	HG02019	2.6650279934599452
HG02020	HG02020	4.136020536650269
HG02023	HG02023	2.3460365317309324
HG02025	HG02025	3.063368519059921
HG02026	HG02026	5.065384285395135
HG02028	HG02028	-1.3990208928037768
HG02029	HG02029	2.7608903447923563
HG02031	HG02031	-1.8995577127623868
HG02032	HG02032	4.182348809137285
HG02035	HG02035	6.071920746053118
HG02040	HG02040	2.397253773223815
HG02047	HG02047	3.316342837241467
HG02048	HG02048	1.0251793337522388
HG02049	HG02049	4.212929126432784
HG02050	HG02050	0.5885965886302397
HG02051	HG02051	4.506114775724151
HG02052	HG02052	10.303169150982177
HG02053	HG02053	6.537267188193484
HG02054	HG02054	4.418970001303219
HG02057	HG02057	1.217924600888191
HG02058	HG02058	1.5974792392947175
HG02060	HG02060	2.2423218832664364
HG02061	HG02061	1.2208504773303337
HG02064	HG02064	1.679152067425113
HG02067	HG02067	3.716335258765712
HG02069	HG02069	3.6618369063816516
HG02070	HG02070	3.775394841283796
HG02072	HG02072	-0.4360759494874582
HG02073	HG02073	1.4157553559101805
HG02075	HG02075	1.0424737803828823
HG02076	HG02076	3.3654165408314007
HG02078	HG02078	3.9620319662588894
HG02079	HG02079	0.8028127708434342
HG02081	HG02081	5.610204518287904
HG02082	HG02082	3.812120618913652
HG02084	HG02084	1.2598876406760509
HG02085	HG02085	1.8388595887467647
HG02086	HG02086	2.7703246462312734
HG02087	HG02087	-0.23862422992338939
HG02088	HG02088	2.421672282510414
HG02089	HG02089	1.8900982433743825
HG02090	HG02090	1.7382507033343233
HG02095	HG02095	10.513585668021005
HG02102	HG02102	2.884174744016323
HG02104	HG02104	-0.8763319453036313
HG02105	HG02105	-2.025267239064487
HG02107	HG02107	8.177192390399957
HG02108	HG02108	2.7532572699232096
HG02111	HG02111	7.088069870763873
HG02113	HG02113	3.9673990888098873
HG02116	HG02116	-0.5828347090746187
HG02121	HG02121	-3.148559473722907
HG02122	HG02122	-0.33788820035161504
HG02127	HG02127	3.668091588309543
HG02128	HG02128	2.7021305594486167
HG02130	HG02130	-1.587412377025641
HG02131	HG02131	3.541759661228344
HG02133	HG02133	-1.2863749448364237
HG02134	HG02134	1.1792483953755086
HG02136	HG02136	-0.09519206799686009
HG02137	HG02137	3.6286637877764383
HG02138	HG02138	0.0850335270037571
HG02139	HG02139	-1.782692103676657
HG02140	HG02140	2.6616613824121704
HG02141	HG02141	1.7704677410395084
HG02142	HG02142	2.5272758485048508
HG02143	HG02143	5.271752982675592
HG02144	HG02144	6.218402089562468
HG02146	HG02146	2.2550699943096912
HG02147	HG02147	-6.386872209185784
HG02150	HG02150	1.9779171913344662
HG02151	HG02151	-0.7361029126625631
HG02152	HG02152	-0.7848970598936467
HG02153	HG02153	6.4655396017177695
HG02154	HG02154	-1.9863495185920665
HG02155	HG02155	-1.60126576856924
HG02156	HG02156	2.670134786465056
HG02164	HG02164	-3.2110053000960503
HG02165	HG02165	3.467046875119581
HG02166	HG02166	0.7354731511385706
HG02178	HG02178	3.2919109886608653
HG02179	HG02179	3.7514893906177798
HG02180	HG02180	2.654717735316708
HG02181	HG02181	-1.0297533150070113
HG02182	HG02182	6.305350740101122
HG02184	HG02184	2.6878607118663154
HG02185	HG02185	-0.05895352568741448
HG02186	HG02186	-2.1597785127169655
HG02187	HG02187	3.6519169740935657
HG02188	HG02188	3.2251355043140126
HG02190	HG02190	3.312824979955522
HG02215	HG02215	-0.9421528860155046
HG02219	HG02219	-1.2011419344664653
HG02220	HG02220	4.137129875890377
HG02221	HG02221	-3.2603633915828762
HG02223	HG02223	-0.1124219840432541
HG02224	HG02224	1.7603982079996043
HG02230	HG02230	2.4700636448507565
HG02231	HG02231	0.5936857732991453
HG02232	HG02232	-1.6750353907630897
HG02233	HG02233	4.345954167499775
HG02235	HG02235	-2.2028711848322757
HG02236	HG02236	2.856688112125953
HG02238	HG02238	2.800641904050366
HG02239	HG02239	1.7821710651930793
HG02250	HG02250	-2.528396460952738
HG02252	HG02252	4.050002571444593
HG02253	HG02253	3.474627038704618
HG02255	HG02255	7.155141546998633
HG02256	HG02256	7.151982714192233
HG02259	HG02259	0.8674054151686492
HG02260	HG02260	-0.2654490127482585
HG02262	HG02262	-0.6436547709578574
HG02265	HG02265	-1.822799944196291
HG02266	HG02266	4.029720252153699
HG02271	HG02271	2.740218110986965
HG02272	HG02272	-5.435565534932101
HG02274	HG02274	5.480618462245764
HG02275	HG02275	4.657507777833389
HG02277	HG02277	2.501437781140604
HG02278	HG02278	-4.313897287783729
HG02281	HG02281	3.463072998760993
HG02282	HG02282	5.593646596610112
HG02283	HG02283	8.000875825810526
HG02284	HG02284	5.748650402481626
HG02285	HG02285	2.4894102946174796
HG02286	HG02286	-3.3761586956254925
HG02291	HG02291	-0.673201193120239
HG02292	HG02292	-2.6073558725873793
HG02298	HG02298	2.15602905725935
HG02299	HG02299	-7.018891461071336
HG02301	HG02301	-0.4251953434957939
HG02304	HG02304	-2.1508715660813773
HG02307	HG02307	7.847807078793323
HG02308	HG02308	4.037128654795736
HG02309	HG02309	4.613519101812188
HG02312	HG02312	3.052770861658135
HG02314	HG02314	7.450991717583962
HG02315	HG02315	8.148740940063531
HG02317	HG02317	3.595960441617521
HG02318	HG02318	3.6786612414256132
HG02322	HG02322	6.454261519762675
HG02323	HG02323	11.624995251909919
HG02325	HG02325	6.089647301883678
HG02330	HG02330	8.856300860130801
HG02332	HG02332	8.427658708987053
HG02334	HG02334	3.17710310283722
HG02337	HG02337	5.001869437697518
HG02339	HG02339	8.327636452523627
HG02343	HG02343	2.0390265944876322
HG02345	HG02345	5.81099713764043
HG02348	HG02348	1.679399336785658
HG02351	HG02351	5.208015436911021
HG02353	HG02353	0.6651400356433929
HG02355	HG02355	-3.095108326666333
HG02356	HG02356	1.9271479088107468
HG02360	HG02360	0.45404943731287073
HG02364	HG02364	-0.1333719699170346
HG02367	HG02367	3.7354938347077034
HG02371	HG02371	4.205302320351646
HG02373	HG02373	0.6016248411492905
HG02374	HG02374	0.2818704133720864
HG02375	HG02375	4.398165264486024
HG02379	HG02379	1.4809127727108873
HG02380	HG02380	1.7043092383691274
HG02382	HG02382	3.3606869656239606
HG02383	HG02383	0.2077834867910401
HG02384	HG02384	2.9155715622283545
HG02385	HG02385	3.4829643664020806
HG02386	HG02386	-0.21644777353029898
HG02389	HG02389	-1.5686393672211296
HG02390	HG02390	4.928617766519862
HG02391	HG02391	-0.9008291365529634
HG02392	HG02392	1.8339382736230263
HG02394	HG02394	-0.9104777769188259
HG02395	HG02395	-1.1011512744372611
HG02396	HG02396	-0.6829996683576749
HG02397	HG02397	2.8808145468421977
HG02398	HG02398	2.2162702726803443
HG02399	HG02399	-1.92130662975745
HG02401	HG02401	0.7274690170729949
HG02402	HG02402	-3.918129428861864
HG02406	HG02406	1.473212776060412
HG02407	HG02407	0.8382801087313809
HG02408	HG02408	0.7530246342522263
HG02409	HG02409	1.1576727743362427
HG02410	HG02410	-1.9155654759834269
HG02419	HG02419	8.701024482231338
HG02420	HG02420	7.7878501194262135
HG02425	HG02425	3.4697107886803344
HG02427	HG02427	3.623646110404297
HG02429	HG02429	11.794603979412233
HG02433	HG02433	9.241300759954495
HG02439	HG02439	5.3814552626863215
HG02442	HG02442	4.978211191574013
HG02445	HG02445	7.45276341607282
HG02449	HG02449	6.258799064241595
HG02450	HG02450	9.963933039717592
HG02455	HG02455	4.1358841728710125
HG02461	HG02461	12.062026571365998
HG02462	HG02462	9.374140921354554
HG02464	HG02464	10.056449090542953
HG02465	HG02465	5.338248656361656
HG02470	HG02470	3.5740046176019016
HG02471	HG02471	9.2042509604249
HG02476	HG02476	8.265687488402207
HG02477	HG02477	8.325072422280018
HG02479	HG02479	9.178472365869967
HG02481	HG02481	6.6138175152222685
HG02484	HG02484	4.577135471446961
HG02485	HG02485	3.844371045734219
HG02489	HG02489	6.965204103431276
HG02490	HG02490	1.844458688819288
HG02491	HG02491	0.4336360876390022
HG02493	HG02493	-0.38736290443866495
HG02494	HG02494	1.3405356254661374
HG02496	HG02496	10.502979519610623
HG02497	HG02497	6.5915391820260645
HG02501	HG02501	7.135666195903128
HG02502	HG02502	4.919882118308816
HG02505	HG02505	5.143085567935925
HG02508	HG02508	6.842687493574641
HG02511	HG02511	8.989330960126477
HG02512	HG02512	0.9232758384780847
HG02513	HG02513	3.8626977649863683
HG02521	HG02521	4.279867509383591
HG02522	HG02522	-1.240869564591105
HG02536	HG02536	6.255988010635802
HG02537	HG02537	11.597449656266233
HG02541	HG02541	8.551058432324819
HG02545	HG02545	7.550882556286081
HG02546	HG02546	9.507323917180305
HG02549	HG02549	5.608236943134765
HG02554	HG02554	4.541362439146541
HG02555	HG02555	5.8120957794287
HG02557	HG02557	3.013566093492104
HG02558	HG02558	6.920976394200201
HG02561	HG02561	8.026337065653697
HG02562	HG02562	7.406653844188224
HG02568	HG02568	7.510593954348674
HG02570	HG02570	7.12129272424802
HG02571	HG02571	10.64974081373163
HG02573	HG02573	4.722138594095619
HG02574	HG02574	8.83032757879739
HG02577	HG02577	8.65531134225359
HG02580	HG02580	4.45174462406438
HG02582	HG02582	5.276585248251282
HG02583	HG02583	5.607756629327246
HG02585	HG02585	11.196188438809811
HG02586	HG02586	10.153745029665235
HG02588	HG02588	6.692003895875431
HG02589	HG02589	5.938615539964552
HG02594	HG02594	7.851915782015041
HG02595	HG02595	7.959717443047402
HG02597	HG02597	1.4798060382063953
HG02600	HG02600	1.4596839484168074
HG02601	HG02601	-2.609108125224685
HG02603	HG02603	1.211925504278569
HG02604	HG02604	-0.5121268253744677
HG02610	HG02610	6.735568957766982
HG02611	HG02611	7.52480275178309
HG02613	HG02613	7.311026926774881
HG02614	HG02614	5.963027875780396
HG02620	HG02620	8.614513924922512
HG02621	HG02621	5.604721549534507
HG02623	HG02623	8.7771025597697
HG02624	HG02624	8.770290273992348
HG02628	HG02628	6.251382353062673
HG02629	HG02629	5.884019003806484
HG02634	HG02634	11.789802448773465
HG02635	HG02635	7.682292467792293
HG02642	HG02642	8.694627883638947
HG02643	HG02643	9.972183687124746
HG02645	HG02645	7.353453191563016
HG02646	HG02646	10.883233429164727
HG02648	HG02648	-0.7579936069643912
HG02649	HG02649	5.7951384633651015
HG02651	HG02651	-2.189857952740299
HG02652	HG02652	0.8292954391049242
HG02654	HG02654	-0.9397642107180129
HG02655	HG02655	0.9520254832783631
HG02657	HG02657	-0.09128836056236245
HG02658	HG02658	0.7845495106494766
HG02660	HG02660	1.740249125770113
HG02661	HG02661	-0.15584585740431622
HG02666	HG02666	4.859870064961198
HG02667	HG02667	2.443206861906225
HG02675	HG02675	6.632498217011759
HG02676	HG02676	10.045998717970177
HG02678	HG02678	2.9687560362471745
HG02679	HG02679	4.53797034276336
HG02681	HG02681	0.962807965560059
HG02682	HG02682	-2.7475243330305785
HG02684	HG02684	-1.4601544423531363
HG02685	HG02685	-0.8757324858644505
HG02687	HG02687	-0.8643255037443466
HG02688	HG02688	-2.8432613120728716
HG02690	HG02690	-3.6981498029808764
HG02691	HG02691	4.883363737626477
HG02694	HG02694	2.348113621376041
HG02696	HG02696	3.74630466020506
HG02697	HG02697	2.977520746147908
HG02699	HG02699	0.5545132948461174
HG02700	HG02700	5.784865350590646
HG02702	HG02702	12.358972798872891
HG02703	HG02703	10.714190015333653
HG02715	HG02715	10.40917954907181
HG02716	HG02716	3.439734757151953
HG02721	HG02721	10.457960700323136
HG02722	HG02722	8.853558929141634
HG02724	HG02724	-0.4299551367740789
HG02725	HG02725	0.6540825809808593
HG02727	HG02727	2.2645044182424705
HG02728	HG02728	-4.239562666433141
HG02731	HG02731	4.313678226014755
HG02733	HG02733	3.0895268494399453
HG02734	HG02734	1.5028506748822994
HG02736	HG02736	4.213102646906355
HG02737	HG02737	-2.059514709257792
HG02756	HG02756	12.014860992901884
HG02757	HG02757	4.771383733955902
HG02759	HG02759	8.152674063957585
HG02760	HG02760	7.072063265644497
HG02763	HG02763	5.5055941033926254
HG02768	HG02768	7.6991982443105
HG02769	HG02769	9.02315460707428
HG02771	HG02771	10.708015194138198
HG02772	HG02772	7.180699825051437
HG02774	HG02774	-0.6535137447648335
HG02775	HG02775	-0.0020283346660505686
HG02778	HG02778	0.6686039195712126
HG02780	HG02780	-0.7259812414399698
HG02783	HG02783	3.898377415858198
HG02784	HG02784	0.07276303617506821
HG02786	HG02786	-1.4029408143831845
HG02787	HG02787	-0.7340037324508031
HG02789	HG02789	-0.22894800420042327
HG02790	HG02790	-0.24477843151553058
HG02792	HG02792	-1.082584140459617
HG02793	HG02793	2.855080961163094
HG02798	HG02798	10.077178893453556
HG02799	HG02799	7.844471363668062
HG02804	HG02804	8.324784769557452
HG02805	HG02805	9.122052931213192
HG02807	HG02807	8.398727282402353
HG02808	HG02808	7.964264682177025
HG02810	HG02810	9.217796021999918
HG02811	HG02811	5.0239180572445035
HG02813	HG02813	8.762702299415315
HG02814	HG02814	7.698016538311466
HG02816	HG02816	9.26579251055961
HG02817	HG02817	6.388298969030943
HG02819	HG02819	8.43445625950775
HG02820	HG02820	4.735687535878036
HG02836	HG02836	8.546661088357725
HG02837	HG02837	8.638061111042164
HG02839	HG02839	5.457684670632942
HG02840	HG02840	9.661407190080157
HG02851	HG02851	6.5646464841023935
HG02852	HG02852	6.034955958800426
HG02854	HG02854	5.810864810558852
HG02855	HG02855	6.244261074205464
HG02860	HG02860	7.681628969490931
HG02861	HG02861	5.953733510788859
HG02870	HG02870	8.657406575555495
HG02878	HG02878	6.396797620475403
HG02879	HG02879	6.370436015607535
HG02881	HG02881	5.256959542819848
HG02882	HG02882	7.934652223978288
HG02884	HG02884	4.148908377929542
HG02885	HG02885	8.443297635556085
HG02887	HG02887	7.456183380774945
HG02888	HG02888	8.555889409374936
HG02890	HG02890	7.577221258994101
HG02891	HG02891	9.119990910517055
HG02895	HG02895	5.496788211066876
HG02896	HG02896	10.502694386328075
HG02922	HG02922	5.645159326714467
HG02923	HG02923	5.439049134240252
HG02938	HG02938	11.255802614243
HG02941	HG02941	11.062557069808426
HG02943	HG02943	8.120025978770606
HG02944	HG02944	1.5141613237972238
HG02946	HG02946	10.953603727370886
HG02947	HG02947	7.066885581430882
HG02952	HG02952	7.6038200148961606
HG02953	HG02953	8.014220811731215
HG02968	HG02968	10.880410147926208
HG02970	HG02970	8.28531837158996
HG02971	HG02971	8.07535800437951
HG02973	HG02973	6.762902281281901
HG02974	HG02974	5.730442870561225
HG02976	HG02976	8.797971159293681
HG02977	HG02977	3.195274461494378
HG02979	HG02979	7.073865115821435
HG02981	HG02981	8.790891444695895
HG02982	HG02982	8.211522559634911
HG02983	HG02983	9.7517547163472
HG03006	HG03006	5.843155395756935
HG03007	HG03007	-0.5764356200902523
HG03009	HG03009	2.534370314475198
HG03012	HG03012	1.5456507023858275
HG03015	HG03015	-0.13960788667299978
HG03016	HG03016	-2.7375286500750833
HG03018	HG03018	-2.5858395173004984
HG03019	HG03019	4.1808477501462225
HG03021	HG03021	3.769172572973972
HG03022	HG03022	1.1967549093441507
HG03024	HG03024	6.537177183533162
HG03025	HG03025	3.5566887970297962
HG03027	HG03027	9.278103217141677
HG03028	HG03028	8.326445220382903
HG03039	HG03039	5.856691089141716
HG03040	HG03040	9.242862202103499
HG03045	HG03045	7.647705212450695
HG03046	HG03046	8.632925770240469
HG03048	HG03048	9.156755830220122
HG03049	HG03049	4.094549012626981
HG03052	HG03052	10.656512258838614
HG03054	HG03054	9.608276750939696
HG03055	HG03055	7.262039424613645
HG03057	HG03057	9.03130473914546
HG03058	HG03058	2.2323808491312107
HG03060	HG03060	7.891819371371168
HG03061	HG03061	4.089785066088247
HG03063	HG03063	7.328967552638055
HG03064	HG03064	5.486547862494181
HG03066	HG03066	4.224078654682508
HG03069	HG03069	7.582725968354987
HG03072	HG03072	5.641885239125619
HG03073	HG03073	8.359288410291661
HG03074	HG03074	9.744757040682543
HG03077	HG03077	3.4023103785571953
HG03078	HG03078	9.951864544180422
HG03079	HG03079	3.584834260882611
HG03081	HG03081	4.598455977348481
HG03082	HG03082	9.78281586613013
HG03084	HG03084	7.598287996498842
HG03085	HG03085	10.65818532852094
HG03086	HG03086	8.636754493297857
HG03088	HG03088	9.26444550878243
HG03091	HG03091	6.372907153611287
HG03095	HG03095	7.968950886061264
HG03096	HG03096	7.883792521737932
HG03097	HG03097	7.465253846042137
HG03099	HG03099	9.447337311143574
HG03100	HG03100	7.515395634948655
HG03103	HG03103	11.666341126872654
HG03105	HG03105	11.665271846411432
HG03108	HG03108	6.585089425018083
HG03109	HG03109	5.969464616543754
HG03111	HG03111	7.6282181104595095
HG03112	HG03112	7.354467135097109
HG03114	HG03114	5.938208342347824
HG03115	HG03115	6.4327995274678
HG03117	HG03117	5.585785286618232
HG03118	HG03118	10.253231723730751
HG03120	HG03120	8.515716143597997
HG03121	HG03121	6.446546593330825
HG03123	HG03123	8.004038231678638
HG03124	HG03124	11.18840514088966
HG03126	HG03126	9.228145811428359
HG03127	HG03127	10.931872811189827
HG03129	HG03129	7.366179252164389
HG03130	HG03130	3.4739187425125326
HG03132	HG03132	4.9621542275070425
HG03133	HG03133	8.505376226226335
HG03135	HG03135	5.81496396068369
HG03136	HG03136	8.003942274421728
HG03139	HG03139	7.422384095253621
HG03157	HG03157	8.52325337264372
HG03159	HG03159	9.162942730238443
HG03160	HG03160	11.631596011800381
HG03162	HG03162	7.692612601400711
HG03163	HG03163	9.716101720964518
HG03166	HG03166	8.398101009008181
HG03168	HG03168	8.409548165076417
HG03169	HG03169	8.215534865044186
HG03172	HG03172	5.0203054496696975
HG03175	HG03175	5.8692625899185655
HG03189	HG03189	4.730646276102737
HG03190	HG03190	9.164099374049153
HG03193	HG03193	7.215454209266363
HG03195	HG03195	2.967808315740994
HG03196	HG03196	10.694406911943242
HG03198	HG03198	9.882687914249098
HG03199	HG03199	12.906152351651558
HG03202	HG03202	7.626380485668292
HG03209	HG03209	10.428832945860409
HG03212	HG03212	6.005478361005724
HG03224	HG03224	6.59675308848132
HG03225	HG03225	11.27794402673781
HG03228	HG03228	1.95902871789088
HG03229	HG03229	-2.4171631247720082
HG03234	HG03234	2.802104967243558
HG03235	HG03235	-0.43188343041968447
HG03237	HG03237	4.3604050125630724
HG03238	HG03238	6.537158143591548
HG03240	HG03240	5.822468367300721
HG03241	HG03241	8.207050705226202
HG03246	HG03246	7.982608750057483
HG03247	HG03247	5.048173708970923
HG03258	HG03258	9.128904050842873
HG03259	HG03259	5.714596053054761
HG03265	HG03265	6.137290791177134
HG03267	HG03267	8.257135880058028
HG03268	HG03268	6.241114798478124
HG03270	HG03270	6.485237160744791
HG03271	HG03271	5.26084063872246
HG03279	HG03279	5.04906385638248
HG03280	HG03280	9.359268734488746
HG03291	HG03291	7.974342371587826
HG03294	HG03294	5.982682746972525
HG03295	HG03295	10.126418784127992
HG03297	HG03297	5.579567498345104
HG03298	HG03298	9.73320533050261
HG03300	HG03300	10.937448322519467
HG03301	HG03301	7.269788592850582
HG03303	HG03303	8.185157600561512
HG03304	HG03304	4.58919920993492
HG03311	HG03311	4.454755512597347
HG03313	HG03313	7.935439501375805
HG03342	HG03342	9.456705186394775
HG03343	HG03343	9.836443816144413
HG03351	HG03351	12.474250481255032
HG03352	HG03352	6.048827184815867
HG03354	HG03354	4.0482372753772635
HG03363	HG03363	10.770250541607915
HG03366	HG03366	11.963025551692034
HG03367	HG03367	6.367950728835161
HG03369	HG03369	8.780924614657998
HG03370	HG03370	5.02635914714573
HG03372	HG03372	10.408063726826612
HG03376	HG03376	5.713515388823532
HG03378	HG03378	7.472440512162118
HG03380	HG03380	4.763674470972624
HG03382	HG03382	3.395807173443826
HG03385	HG03385	7.876403816484579
HG03388	HG03388	10.16734877793094
HG03391	HG03391	7.31621430758677
HG03394	HG03394	6.700123447834136
HG03397	HG03397	7.0156480809559225
HG03401	HG03401	7.03076563377506
HG03410	HG03410	9.241648305537309
HG03419	HG03419	8.907465676484172
HG03428	HG03428	5.13163127252402
HG03432	HG03432	7.09301351347789
HG03433	HG03433	5.79740185621077
HG03436	HG03436	7.8444836293597735
HG03437	HG03437	7.751296950430118
HG03439	HG03439	7.315519300581927
HG03442	HG03442	5.532121327342595
HG03445	HG03445	4.143432681612063
HG03446	HG03446	9.623111836549873
HG03449	HG03449	6.569256129934366
HG03451	HG03451	10.109318134910342
HG03452	HG03452	7.174517068262871
HG03455	HG03455	6.801540773546998
HG03457	HG03457	7.770517923999922
HG03458	HG03458	8.200127103461805
HG03460	HG03460	5.0662148668468445
HG03461	HG03461	6.495840193123158
HG03464	HG03464	7.879858099654462
HG03469	HG03469	8.40444339479652
HG03470	HG03470	9.677836238413711
HG03472	HG03472	8.651729167722051
HG03473	HG03473	6.090285243886175
HG03476	HG03476	10.380658407848813
HG03478	HG03478	12.703141776499749
HG03479	HG03479	11.095631395826567
HG03484	HG03484	5.535039020673183
HG03485	HG03485	7.4507026401536125
HG03488	HG03488	2.014601585191147
HG03490	HG03490	3.478508821060643
HG03491	HG03491	0.7825942563143257
HG03499	HG03499	5.924106466045194
HG03511	HG03511	9.976002175422714
HG03514	HG03514	8.393599546146795
HG03515	HG03515	9.342863425265865
HG03517	HG03517	7.4985683142816875
HG03518	HG03518	8.446434172208715
HG03520	HG03520	5.876006192593861
HG03521	HG03521	7.996509306186442
HG03538	HG03538	9.250469166110683
HG03539	HG03539	7.674011364541322
HG03547	HG03547	13.712172542804081
HG03548	HG03548	3.6354622569831756
HG03556	HG03556	7.292222256236577
HG03557	HG03557	3.873527944287911
HG03558	HG03558	5.3429147513724295
HG03559	HG03559	4.657056586474445
HG03563	HG03563	7.082797097003027
HG03565	HG03565	5.641463253214938
HG03567	HG03567	5.635590076588461
HG03571	HG03571	6.230187614737991
HG03572	HG03572	5.894259787641873
HG03575	HG03575	6.7109292480462
HG03577	HG03577	7.194214253702368
HG03578	HG03578	7.785549988799113
HG03583	HG03583	6.634510834715954
HG03585	HG03585	-1.9305115918852782
HG03589	HG03589	-3.383788921638698
HG03593	HG03593	0.27846698585107066
HG03594	HG03594	0.387845733355636
HG03595	HG03595	0.547607042870617
HG03598	HG03598	0.15486911178270507
HG03600	HG03600	-0.8093431960588473
HG03603	HG03603	-0.6974586324166289
HG03604	HG03604	0.4638157004437498
HG03607	HG03607	6.1003334401863665
HG03611	HG03611	4.573203093643801
HG03615	HG03615	0.5151949623921053
HG03616	HG03616	1.1829975994094823
HG03619	HG03619	0.4393781287859423
HG03624	HG03624	-0.5024069784280124
HG03625	HG03625	-0.5438164509814393
HG03629	HG03629	2.41084420087761
HG03631	HG03631	3.0391167292928083
HG03634	HG03634	2.1278059306701103
HG03636	HG03636	-1.2130026865582546
HG03640	HG03640	4.150435111917437
HG03642	HG03642	1.9045543794939381
HG03643	HG03643	-0.039817313034550605
HG03644	HG03644	4.892517333732926
HG03645	HG03645	0.5258544728917758
HG03646	HG03646	-0.08112603560322518
HG03649	HG03649	2.906393756941141
HG03652	HG03652	3.8667327334523867
HG03653	HG03653	-1.6711514865932127
HG03660	HG03660	2.116290672140356
HG03663	HG03663	3.161901387371631
HG03667	HG03667	2.099952776936626
HG03668	HG03668	0.3535903786192479
HG03672	HG03672	3.4931139519412326
HG03673	HG03673	-4.650311776697261
HG03679	HG03679	3.6159639326700095
HG03680	HG03680	3.767497884957712
HG03681	HG03681	3.863409977077563
HG03684	HG03684	0.9321008803375389
HG03685	HG03685	1.8195962966205566
HG03686	HG03686	4.893874399722954
HG03687	HG03687	4.972343874051238
HG03689	HG03689	0.2828444210271524
HG03690	HG03690	1.5791056122218627
HG03691	HG03691	3.666019858284561
HG03692	HG03692	2.5511964074657945
HG03693	HG03693	0.6231464340805657
HG03694	HG03694	3.820293631502934
HG03695	HG03695	-3.175062509781237
HG03696	HG03696	-1.244614250378452
HG03697	HG03697	4.735929182676003
HG03698	HG03698	3.3378226985726975
HG03702	HG03702	1.2888601299786497
HG03703	HG03703	1.17025218928793
HG03705	HG03705	-2.3367533411318866
HG03706	HG03706	0.7444431450649595
HG03708	HG03708	5.132415025839207
HG03709	HG03709	-1.4497911277942164
HG03711	HG03711	2.210392888944791
HG03713	HG03713	-0.741454296443109
HG03714	HG03714	2.3565190333324346
HG03716	HG03716	4.6211875040653645
HG03717	HG03717	4.233096739776114
HG03718	HG03718	1.2542995714493235
HG03720	HG03720	4.11417569264535
HG03722	HG03722	-1.8351816470561537
HG03727	HG03727	0.815408547841442
HG03729	HG03729	3.6680398007525095
HG03730	HG03730	-0.9383611375625583
HG03731	HG03731	2.8627695621756697
HG03733	HG03733	0.7788419146967301
HG03736	HG03736	1.884370501921164
HG03738	HG03738	-2.6716891631402007
HG03740	HG03740	-0.8702992145397224
HG03741	HG03741	1.5971257646659682
HG03742	HG03742	3.174900987371575
HG03743	HG03743	1.0239055192951365
HG03744	HG03744	-0.3890452612722264
HG03745	HG03745	0.6151198902581125
HG03746	HG03746	1.9696350006281627
HG03750	HG03750	2.718185231653723
HG03752	HG03752	4.165898586597122
HG03753	HG03753	-1.867252516773122
HG03754	HG03754	-0.0690713630098363
HG03755	HG03755	-0.9995993194009922
HG03756	HG03756	1.7994451360651935
HG03757	HG03757	8.191902830231065
HG03760	HG03760	3.004705508530008
HG03762	HG03762	0.6496172496498699
HG03765	HG03765	0.707551781790121
HG03767	HG03767	-1.2222827757572228
HG03770	HG03770	-2.2307985273229223
HG03771	HG03771	-2.7249876574520586
HG03772	HG03772	2.339345878284131
HG03773	HG03773	-1.3989015457240748
HG03774	HG03774	0.9632239927855097
HG03775	HG03775	2.9983099644083477
HG03777	HG03777	-2.041988622286402
HG03778	HG03778	2.1219124329650803
HG03779	HG03779	-0.8069827390167921
HG03780	HG03780	2.6473994807939296
HG03781	HG03781	0.6377619852996977
HG03782	HG03782	2.997522200624103
HG03784	HG03784	-3.1210194960730866
HG03785	HG03785	2.7086446071238335
HG03786	HG03786	3.953077504889202
HG03787	HG03787	5.385577476303025
HG03788	HG03788	6.154086770004597
HG03789	HG03789	-0.12206438801746211
HG03790	HG03790	0.055806770959315855
HG03792	HG03792	3.3038912132124456
HG03793	HG03793	0.7197485928936973
HG03796	HG03796	-2.1306490545632752
HG03800	HG03800	1.7296474013667213
HG03802	HG03802	4.328496745505853
HG03803	HG03803	0.5082316510945838
HG03805	HG03805	2.074016032743095
HG03808	HG03808	-4.923332934866368
HG03809	HG03809	2.7395632108015757
HG03812	HG03812	1.7745874077454564
HG03814	HG03814	2.794301674973472
HG03815	HG03815	0.5203222158219256
HG03817	HG03817	1.6710079959466837
HG03821	HG03821	-1.9567166908535079
HG03823	HG03823	0.2563299428689445
HG03824	HG03824	-0.4474027794151557
HG03826	HG03826	3.2203555067765106
HG03829	HG03829	2.3466936230216238
HG03830	HG03830	-0.10560392610885994
HG03832	HG03832	-1.7744576814550492
HG03833	HG03833	1.5770989854178903
HG03836	HG03836	0.22822165550814272
HG03837	HG03837	1.0136044923810528
HG03838	HG03838	5.271616780820571
HG03844	HG03844	1.3553944377778548
HG03846	HG03846	4.083462902440853
HG03848	HG03848	-0.8264270549779354
HG03849	HG03849	-0.5930423391359954
HG03850	HG03850	5.711534235578447
HG03851	HG03851	3.9308502765037883
HG03854	HG03854	-2.254914130648074
HG03856	HG03856	-1.8703612533506826
HG03857	HG03857	-2.188495752381641
HG03858	HG03858	3.3038381770855176
HG03861	HG03861	-1.6129414476213422
HG03862	HG03862	0.03970405888503448
