FID	IID	phenotype
HG02014	HG02014	6.0495011150685505
HG02016	HG02016	0.8060029106684339
HG02017	HG02017	1.4887026019412064
HG02019	HG02019	3.4088373071381612
HG02020	HG02020	4.816679391595274
HG02023	HG02023	3.0400960941630637
HG02025	HG02025	3.8409648293599004
HG02026	HG02026	5.830900943763104
HG02028	HG02028	-0.6592798297555215
HG02029	HG02029	3.5207424770679316
HG02031	HG02031	-1.126249829018221
HG02032	HG02032	4.926258202781797
HG02035	HG02035	6.7576536552893645
HG02040	HG02040	3.1607237962810157
HG02047	HG02047	4.073662946369736
HG02048	HG02048	1.6902707499397924
HG02049	HG02049	4.890830778306314
HG02050	HG02050	1.3420886390476605
HG02051	HG02051	2.9434211381490494
HG02052	HG02052	9.010456234487345
HG02053	HG02053	4.789285501016689
HG02054	HG02054	2.919336750491662
HG02057	HG02057	1.919870464664501
HG02058	HG02058	2.3328468078158076
HG02060	HG02060	2.998921416637369
HG02061	HG02061	1.9520847432433703
HG02064	HG02064	2.3966403499672992
HG02067	HG02067	4.42499648828053
HG02069	HG02069	4.305941553636789
HG02070	HG02070	4.512103481353261
HG02072	HG02072	0.28813770678986583
HG02073	HG02073	2.1665352392409614
HG02075	HG02075	1.7800381041641848
HG02076	HG02076	4.083680443112387
HG02078	HG02078	4.6443271286528445
HG02079	HG02079	1.4795084591230894
HG02081	HG02081	6.3287236244829455
HG02082	HG02082	4.595071207410505
HG02084	HG02084	2.0159767662188712
HG02085	HG02085	2.594273174517082
HG02086	HG02086	3.4554020316882763
HG02087	HG02087	0.47026718351391117
HG02088	HG02088	3.175889912683486
HG02089	HG02089	2.6657780223197793
HG02090	HG02090	2.193683096927445
HG02095	HG02095	8.858227989651798
HG02102	HG02102	3.6781391328041257
HG02104	HG02104	-0.055901409428668614
HG02105	HG02105	-1.202509843973126
HG02107	HG02107	6.57989110047946
HG02108	HG02108	1.2800351222173505
HG02111	HG02111	5.412070699345973
HG02113	HG02113	4.699008654596536
HG02116	HG02116	0.13877686807899137
HG02121	HG02121	-2.465073359730021
HG02122	HG02122	0.38836208323984667
HG02127	HG02127	4.409103666929766
HG02128	HG02128	3.428405863031652
HG02130	HG02130	-0.8762441443550907
HG02131	HG02131	4.301726885465161
HG02133	HG02133	-0.5701676858628351
HG02134	HG02134	1.9905266183326389
HG02136	HG02136	0.5988024424571781
HG02137	HG02137	4.416658406574643
HG02138	HG02138	0.811579046495794
HG02139	HG02139	-1.0767730652383682
HG02140	HG02140	3.3727795750995724
HG02141	HG02141	2.5022024067840287
HG02142	HG02142	3.2856367892826057
HG02143	HG02143	3.68849291202652
HG02144	HG02144	4.57319752377406
HG02146	HG02146	2.9157779079734505
HG02147	HG02147	-5.538084014860653
HG02150	HG02150	2.8140953099062136
HG02151	HG02151	0.07284845107816906
HG02152	HG02152	-0.00624990994755259
HG02153	HG02153	7.192220229164307
HG02154	HG02154	-1.2204275363605965
HG02155	HG02155	-0.8326216112545001
HG02156	HG02156	3.370609474736805
HG02164	HG02164	-2.4872720276569504
HG02165	HG02165	4.209705269185386
HG02166	HG02166	1.509276430715905
HG02178	HG02178	4.0446524393310614
HG02179	HG02179	4.509465023525292
HG02180	HG02180	3.3927774549311795
HG02181	HG02181	-0.2869397969934472
HG02182	HG02182	7.027757952986791
HG02184	HG02184	3.4534174022208024
HG02185	HG02185	0.6782354982202754
HG02186	HG02186	-1.436610692087442
HG02187	HG02187	4.443414391712155
HG02188	HG02188	4.003357314403346
HG02190	HG02190	4.06427539906049
HG02215	HG02215	-0.38978653986622874
HG02219	HG02219	-0.7017524180765113
HG02220	HG02220	4.680358921116765
HG02221	HG02221	-2.7579569646089084
HG02223	HG02223	0.3986163400238034
HG02224	HG02224	2.3373792218595515
HG02230	HG02230	3.0161749931064894
HG02231	HG02231	1.1389664578346155
HG02232	HG02232	-1.15061137120385
HG02233	HG02233	4.893176403381402
HG02235	HG02235	-1.6641407340909238
HG02236	HG02236	3.4147840363457145
HG02238	HG02238	3.2229703467916995
HG02239	HG02239	2.2700914174454323
HG02250	HG02250	-1.777306329726438
HG02252	HG02252	4.769867753186325
HG02253	HG02253	4.1395383109528385
HG02255	HG02255	5.443884203454409
HG02256	HG02256	5.989563905819063
HG02259	HG02259	1.7097784836541612
HG02260	HG02260	0.5477357335668237
HG02262	HG02262	0.1622891897956592
HG02265	HG02265	-1.0182470949742983
HG02266	HG02266	4.796868213972304
HG02271	HG02271	3.5631006060361967
HG02272	HG02272	-4.578385635432992
HG02274	HG02274	5.677914098369999
HG02275	HG02275	5.481421096535477
HG02277	HG02277	3.3001209403392955
HG02278	HG02278	-3.4611809547814536
HG02281	HG02281	1.982855261410995
HG02282	HG02282	4.134535724152086
HG02283	HG02283	6.620898182703295
HG02284	HG02284	4.173196569203697
HG02285	HG02285	3.146915649359744
HG02286	HG02286	-2.6215807775737527
HG02291	HG02291	0.15248854498361497
HG02292	HG02292	-1.8291841024811943
HG02298	HG02298	2.833970741119398
HG02299	HG02299	-6.229145442862939
HG02301	HG02301	0.3307486660958959
HG02304	HG02304	-1.5716137329881805
HG02307	HG02307	6.3449812770569025
HG02308	HG02308	2.7172190074597777
HG02309	HG02309	3.190702229131657
HG02312	HG02312	3.7449689367171475
HG02314	HG02314	5.747505583422677
HG02315	HG02315	6.426489812221615
HG02317	HG02317	1.881625639109673
HG02318	HG02318	2.1549837787112778
HG02322	HG02322	4.958471339656913
HG02323	HG02323	10.061180718712293
HG02325	HG02325	4.400197382995503
HG02330	HG02330	7.2413955041387155
HG02332	HG02332	7.2422014923723825
HG02334	HG02334	2.0556920606541182
HG02337	HG02337	3.424644189016138
HG02339	HG02339	6.695482314340309
HG02343	HG02343	1.2187361548980145
HG02345	HG02345	6.501048497422379
HG02348	HG02348	2.4256906336280317
HG02351	HG02351	5.963684226595395
HG02353	HG02353	1.3700332544271405
HG02355	HG02355	-2.3301070801247925
HG02356	HG02356	2.654614163992713
HG02360	HG02360	1.199760270350724
HG02364	HG02364	0.6072798208245205
HG02367	HG02367	4.463830785596451
HG02371	HG02371	4.9682569315824185
HG02373	HG02373	1.2997326382181225
HG02374	HG02374	1.0449201005708413
HG02375	HG02375	5.150651511242163
HG02379	HG02379	2.2024542938880893
HG02380	HG02380	2.459642760166407
HG02382	HG02382	4.140334915233022
HG02383	HG02383	0.8907191609692938
HG02384	HG02384	3.644093661054751
HG02385	HG02385	4.197875589812128
HG02386	HG02386	0.5126297691090441
HG02389	HG02389	-0.8281527084239637
HG02390	HG02390	5.699924050938093
HG02391	HG02391	-0.18117912673876857
HG02392	HG02392	2.588190931784302
HG02394	HG02394	-0.1883257679472139
HG02395	HG02395	-0.34829473180582415
HG02396	HG02396	0.024981017386325854
HG02397	HG02397	3.6375792121575206
HG02398	HG02398	2.9368009861979494
HG02399	HG02399	-1.1636462487437715
HG02401	HG02401	1.3970740397405295
HG02402	HG02402	-3.156791109086783
HG02406	HG02406	2.2589806156085155
HG02407	HG02407	1.5422175638369953
HG02408	HG02408	1.4829178286168874
HG02409	HG02409	1.881310970807361
HG02410	HG02410	-1.1599667422754607
HG02419	HG02419	7.087565281752239
HG02420	HG02420	6.897148419548558
HG02425	HG02425	3.865110714890217
HG02427	HG02427	2.1254590151057293
HG02429	HG02429	10.037094679443994
HG02433	HG02433	7.809741902217949
HG02439	HG02439	3.76012477285799
HG02442	HG02442	3.4278524098449785
HG02445	HG02445	5.995123719119356
HG02449	HG02449	4.845069452500804
HG02450	HG02450	8.285091597256866
HG02455	HG02455	2.6782294639226034
HG02461	HG02461	10.301044496567265
HG02462	HG02462	7.661172210386657
HG02464	HG02464	8.28011975291262
HG02465	HG02465	3.575550210140932
HG02470	HG02470	2.103524660972572
HG02471	HG02471	7.376070192256251
HG02476	HG02476	6.773895502949997
HG02477	HG02477	6.955768307578328
HG02479	HG02479	7.511460375425511
HG02481	HG02481	5.133574757880696
HG02484	HG02484	2.918540206168055
HG02485	HG02485	2.5885526088146618
HG02489	HG02489	5.647886527222402
HG02490	HG02490	2.412742753608052
HG02491	HG02491	0.9325277061966302
HG02493	HG02493	0.19272058837647954
HG02494	HG02494	1.8529000090866259
HG02496	HG02496	9.096115393557785
HG02497	HG02497	4.996759907256244
HG02501	HG02501	5.541057057076012
HG02502	HG02502	3.7171961354961724
HG02505	HG02505	3.576593895639865
HG02508	HG02508	5.577726751733881
HG02511	HG02511	7.5768023079812465
HG02512	HG02512	1.6631670214757852
HG02513	HG02513	4.557227703260093
HG02521	HG02521	4.999752707118583
HG02522	HG02522	-0.5604408935685832
HG02536	HG02536	4.983336123385142
HG02537	HG02537	9.911807780095648
HG02541	HG02541	7.063129533571659
HG02545	HG02545	6.049552950045795
HG02546	HG02546	7.966472732249455
HG02549	HG02549	3.9584787388798577
HG02554	HG02554	3.3940356896909107
HG02555	HG02555	4.065845475668838
HG02557	HG02557	1.5590789154769853
HG02558	HG02558	5.454904960086241
HG02561	HG02561	6.383794626968781
HG02562	HG02562	5.67027642910353
HG02568	HG02568	5.829991104481127
HG02570	HG02570	5.360045437538599
HG02571	HG02571	8.91841743694492
HG02573	HG02573	3.052494500537559
HG02574	HG02574	7.135163093833674
HG02577	HG02577	6.950018764700649
HG02580	HG02580	3.0795381903400862
HG02582	HG02582	3.530269892513327
HG02583	HG02583	3.884499697824048
HG02585	HG02585	9.45700878466881
HG02586	HG02586	8.482965028489708
HG02588	HG02588	4.950087054656216
HG02589	HG02589	4.211495521762302
HG02594	HG02594	6.170602364386787
HG02595	HG02595	6.2708229679721725
HG02597	HG02597	2.0151037461037706
HG02600	HG02600	1.9932152449090461
HG02601	HG02601	-2.0636973367330285
HG02603	HG02603	1.754133733848731
HG02604	HG02604	0.039999328855696126
HG02610	HG02610	4.9992966266469
HG02611	HG02611	5.812199332692176
HG02613	HG02613	5.664110993562799
HG02614	HG02614	4.476770312464393
HG02620	HG02620	6.900409306337148
HG02621	HG02621	3.828917631727233
HG02623	HG02623	7.068557383312116
HG02624	HG02624	7.038611613325284
HG02628	HG02628	4.565720460898827
HG02629	HG02629	4.190625934246221
HG02634	HG02634	10.090404581235399
HG02635	HG02635	5.976474470416295
HG02642	HG02642	6.990801477592253
HG02643	HG02643	8.28035186503871
HG02645	HG02645	5.6403343606456735
HG02646	HG02646	9.179492091089385
HG02648	HG02648	-0.22447231846878213
HG02649	HG02649	6.379345250791669
HG02651	HG02651	-1.5625767478196353
HG02652	HG02652	1.3492308721757573
HG02654	HG02654	-0.3947787620831179
HG02655	HG02655	1.474998343326301
HG02657	HG02657	0.41615709271464385
HG02658	HG02658	1.3068568389215416
HG02660	HG02660	2.235824094244669
HG02661	HG02661	0.41076186794897884
HG02666	HG02666	3.1829901898398876
HG02667	HG02667	0.7477571490385632
HG02675	HG02675	4.910242085171529
HG02676	HG02676	8.341481760156034
HG02678	HG02678	1.341155536530355
HG02679	HG02679	2.8169401905102642
HG02681	HG02681	1.5213292296365815
HG02682	HG02682	-2.184489462474075
HG02684	HG02684	-0.9390130456884278
HG02685	HG02685	-0.3444279686223132
HG02687	HG02687	-0.27722140129348916
HG02688	HG02688	-2.3316625401945528
HG02690	HG02690	-3.124311300062645
HG02691	HG02691	5.457702640376192
HG02694	HG02694	2.830119748020091
HG02696	HG02696	4.258543943867677
HG02697	HG02697	3.4735635884649008
HG02699	HG02699	1.0807687777885868
HG02700	HG02700	6.370678421476277
HG02702	HG02702	10.600507735226518
HG02703	HG02703	8.913291045977484
HG02715	HG02715	8.714635559899135
HG02716	HG02716	1.7092820760720235
HG02721	HG02721	8.760579444105948
HG02722	HG02722	7.190830361254677
HG02724	HG02724	0.1275653276394766
HG02725	HG02725	1.2312087107919365
HG02727	HG02727	2.8289153883355533
HG02728	HG02728	-3.7095391727596017
HG02731	HG02731	4.7195480178987665
HG02733	HG02733	3.6323605787994615
HG02734	HG02734	2.021269896463738
HG02736	HG02736	4.7245512988352285
HG02737	HG02737	-1.4544962928398273
HG02756	HG02756	10.273969971337209
HG02757	HG02757	2.995194508278386
HG02759	HG02759	6.423017018609715
HG02760	HG02760	5.318972496188255
HG02763	HG02763	3.7909490529892587
HG02768	HG02768	5.951857068918004
HG02769	HG02769	7.284205136855762
HG02771	HG02771	8.972813718657491
HG02772	HG02772	5.445368245614543
HG02774	HG02774	-0.07280475216033466
HG02775	HG02775	0.5175217905345404
HG02778	HG02778	1.2290166950107424
HG02780	HG02780	-0.17330965139348894
HG02783	HG02783	4.438949337979408
HG02784	HG02784	0.5863383873877467
HG02786	HG02786	-0.8020557005732726
HG02787	HG02787	-0.16114100920396496
HG02789	HG02789	0.2760605018972585
HG02790	HG02790	0.25473568443246286
HG02792	HG02792	-0.5538867063395084
HG02793	HG02793	3.4407389081009643
HG02798	HG02798	8.408730755492742
HG02799	HG02799	6.1878326617302575
HG02804	HG02804	6.567745845430806
HG02805	HG02805	7.403374658168069
HG02807	HG02807	6.7711818266669965
HG02808	HG02808	6.205654502579523
HG02810	HG02810	7.7264393844010995
HG02811	HG02811	3.4617498394924597
HG02813	HG02813	7.047151525316963
HG02814	HG02814	5.976806242119036
HG02816	HG02816	7.522709737733037
HG02817	HG02817	4.741513139775048
HG02819	HG02819	6.663516228062493
HG02820	HG02820	2.949735509488277
HG02836	HG02836	6.874509991643933
HG02837	HG02837	6.855216567605917
HG02839	HG02839	3.6238744043601048
HG02840	HG02840	8.02355349781624
HG02851	HG02851	4.842245236311033
HG02852	HG02852	4.2968121323105954
HG02854	HG02854	4.054571482181117
HG02855	HG02855	4.60711294570394
HG02860	HG02860	5.949690100911496
HG02861	HG02861	4.267341034871048
HG02870	HG02870	6.884089644910693
HG02878	HG02878	4.729140114248332
HG02879	HG02879	4.583873501423366
HG02881	HG02881	3.5371103341690535
HG02882	HG02882	6.256741525204122
HG02884	HG02884	2.4985647058717997
HG02885	HG02885	6.837879860368928
HG02887	HG02887	5.695166277988006
HG02888	HG02888	6.843285990284022
HG02890	HG02890	5.766089113084093
HG02891	HG02891	7.472754721412824
HG02895	HG02895	3.7138886236491664
HG02896	HG02896	8.764920855713543
HG02922	HG02922	3.8909376536390736
HG02923	HG02923	3.616617960135349
HG02938	HG02938	9.442298573131762
HG02941	HG02941	9.284316204821826
HG02943	HG02943	6.2431563069986185
HG02944	HG02944	-0.25850008306833505
HG02946	HG02946	9.112812883448854
HG02947	HG02947	5.359005936749171
HG02952	HG02952	5.811778122557247
HG02953	HG02953	6.294341579090531
HG02968	HG02968	9.153630401609368
HG02970	HG02970	6.5040701036161455
HG02971	HG02971	6.329007620653352
HG02973	HG02973	4.951975299302802
HG02974	HG02974	3.951811693706069
HG02976	HG02976	6.979518163849073
HG02977	HG02977	1.4638259847497967
HG02979	HG02979	5.337888020601928
HG02981	HG02981	7.0476685599165085
HG02982	HG02982	6.450800692748547
HG02983	HG02983	8.060588426037038
HG03006	HG03006	6.382091010429195
HG03007	HG03007	-0.054533615681689074
HG03009	HG03009	3.071489477759173
HG03012	HG03012	2.1013947473976167
HG03015	HG03015	0.3906708109145965
HG03016	HG03016	-2.204102437547456
HG03018	HG03018	-2.087247638241929
HG03019	HG03019	4.76371847002273
HG03021	HG03021	4.363352329042006
HG03022	HG03022	1.751683302630622
HG03024	HG03024	4.859957036526443
HG03025	HG03025	1.7750101852009053
HG03027	HG03027	7.5536503300412345
HG03028	HG03028	6.658872782127184
HG03039	HG03039	4.1043509194327
HG03040	HG03040	7.5284723556141895
HG03045	HG03045	6.005282869725334
HG03046	HG03046	6.973409769271634
HG03048	HG03048	7.438157621148037
HG03049	HG03049	2.3489592366446765
HG03052	HG03052	8.885927511273714
HG03054	HG03054	7.8904591656047245
HG03055	HG03055	5.420402904976408
HG03057	HG03057	7.231681789359572
HG03058	HG03058	0.4595443023246332
HG03060	HG03060	6.14424801205619
HG03061	HG03061	2.3588570051684083
HG03063	HG03063	5.477583244283519
HG03064	HG03064	3.706290386186703
HG03066	HG03066	2.448254720881974
HG03069	HG03069	5.823710464893983
HG03072	HG03072	3.868353136553279
HG03073	HG03073	6.593307341176407
HG03074	HG03074	7.903715996844771
HG03077	HG03077	1.637009853212759
HG03078	HG03078	8.123013240237587
HG03079	HG03079	1.8024150573031248
HG03081	HG03081	2.841181865301039
HG03082	HG03082	8.001562594158
HG03084	HG03084	5.906996606230809
HG03085	HG03085	8.823124062669395
HG03086	HG03086	6.8866861388237774
HG03088	HG03088	7.534953595378948
HG03091	HG03091	4.6105289632827136
HG03095	HG03095	6.067976954406718
HG03096	HG03096	6.115584673372575
HG03097	HG03097	5.754967278170992
HG03099	HG03099	7.6157638321174685
HG03100	HG03100	5.803677923559466
HG03103	HG03103	9.90111566150294
HG03105	HG03105	9.917079991305414
HG03108	HG03108	4.7840853716973015
HG03109	HG03109	4.212465724403628
HG03111	HG03111	5.858193810705869
HG03112	HG03112	5.554608997390424
HG03114	HG03114	4.16160878880849
HG03115	HG03115	4.713485746636693
HG03117	HG03117	3.8507339310869693
HG03118	HG03118	8.523539650394676
HG03120	HG03120	6.777617353093
HG03121	HG03121	4.6845537108724935
HG03123	HG03123	6.220543168461462
HG03124	HG03124	9.339522831692543
HG03126	HG03126	7.529783771541464
HG03127	HG03127	9.136733443894032
HG03129	HG03129	5.581388153383671
HG03130	HG03130	1.7097691367805066
HG03132	HG03132	3.1268978057212182
HG03133	HG03133	6.649688479321042
HG03135	HG03135	4.023697688083576
HG03136	HG03136	6.232591915114656
HG03139	HG03139	5.657268717846833
HG03157	HG03157	6.709158859731332
HG03159	HG03159	7.433320712878775
HG03160	HG03160	9.884715204252851
HG03162	HG03162	6.013255747113558
HG03163	HG03163	7.983512332604153
HG03166	HG03166	6.622151975249777
HG03168	HG03168	6.600477666472123
HG03169	HG03169	6.420005185879833
HG03172	HG03172	3.2927350716191133
HG03175	HG03175	4.106529115709638
HG03189	HG03189	2.9295121188257705
HG03190	HG03190	7.349939809158672
HG03193	HG03193	5.478846610259187
HG03195	HG03195	1.1801749459174506
HG03196	HG03196	8.936086964247998
HG03198	HG03198	8.159145754841955
HG03199	HG03199	11.14919349149795
HG03202	HG03202	5.868851169706793
HG03209	HG03209	8.6314968233044
HG03212	HG03212	4.252067335657333
HG03224	HG03224	4.8679567308436
HG03225	HG03225	9.498236990244964
HG03228	HG03228	2.502252759118953
HG03229	HG03229	-1.9339850617226233
HG03234	HG03234	3.288493595611741
HG03235	HG03235	0.022341498380067493
HG03237	HG03237	4.852320056670158
HG03238	HG03238	7.0460697683748
HG03240	HG03240	4.202689116949988
HG03241	HG03241	6.371283875612264
HG03246	HG03246	6.267563379788929
HG03247	HG03247	3.360435157506422
HG03258	HG03258	7.40537189943236
HG03259	HG03259	4.0101641632119716
HG03265	HG03265	4.34392283928479
HG03267	HG03267	6.47630794794266
HG03268	HG03268	4.521290609818905
HG03270	HG03270	4.688491509989934
HG03271	HG03271	3.5597564237522947
HG03279	HG03279	3.243541192583402
HG03280	HG03280	7.496480313974702
HG03291	HG03291	6.174609333839013
HG03294	HG03294	4.228711273812873
HG03295	HG03295	8.418804351356966
HG03297	HG03297	3.8625555567388203
HG03298	HG03298	8.038901533249044
HG03300	HG03300	9.18197064586705
HG03301	HG03301	5.416222541230779
HG03303	HG03303	6.42819373640959
HG03304	HG03304	2.7682992593143565
HG03311	HG03311	2.73483124397183
HG03313	HG03313	6.200378137847912
HG03342	HG03342	7.649866471038896
HG03343	HG03343	8.083603246603914
HG03351	HG03351	10.675137939297258
HG03352	HG03352	4.2777070094312775
HG03354	HG03354	2.2968428613497522
HG03363	HG03363	9.012941401572268
HG03366	HG03366	10.134654631587424
HG03367	HG03367	4.61045143686355
HG03369	HG03369	6.991344689489983
HG03370	HG03370	3.272898081814192
HG03372	HG03372	8.674308406858891
HG03376	HG03376	3.925471691138172
HG03378	HG03378	5.643669272192319
HG03380	HG03380	3.0056747791695315
HG03382	HG03382	1.6535050243543692
HG03385	HG03385	6.06701806598645
HG03388	HG03388	8.453659491205705
HG03391	HG03391	5.5623279023984695
HG03394	HG03394	4.932436015293522
HG03397	HG03397	5.289413770455399
HG03401	HG03401	5.254921683981266
HG03410	HG03410	7.437201501375921
HG03419	HG03419	7.209839224349556
HG03428	HG03428	3.3128730331822065
HG03432	HG03432	5.338716780427774
HG03433	HG03433	4.018170199557833
HG03436	HG03436	6.082355638946942
HG03437	HG03437	5.9911305273567015
HG03439	HG03439	5.540105694643208
HG03442	HG03442	3.7126775402316485
HG03445	HG03445	2.426365696024316
HG03446	HG03446	7.812805350361813
HG03449	HG03449	4.808684382997447
HG03451	HG03451	8.340249598834834
HG03452	HG03452	5.384701955174059
HG03455	HG03455	4.96973711059841
HG03457	HG03457	6.071275180409615
HG03458	HG03458	6.352610885804635
HG03460	HG03460	3.2982722303921754
HG03461	HG03461	4.695106355711377
HG03464	HG03464	6.06435245921729
HG03469	HG03469	6.672399442252473
HG03470	HG03470	7.865082797049698
HG03472	HG03472	6.87085619962185
HG03473	HG03473	4.351460873625527
HG03476	HG03476	8.567404566653316
HG03478	HG03478	10.957952320382631
HG03479	HG03479	9.330130710549536
HG03484	HG03484	3.781958259213573
HG03485	HG03485	5.661903338722713
HG03488	HG03488	2.489539063815662
HG03490	HG03490	3.975451882674475
HG03491	HG03491	1.300493062071021
HG03499	HG03499	4.177010486570125
HG03511	HG03511	8.235386373765355
HG03514	HG03514	6.588342094258405
HG03515	HG03515	7.6235746644263305
HG03517	HG03517	5.676622528013323
HG03518	HG03518	6.696380829729578
HG03520	HG03520	4.097184863802741
HG03521	HG03521	6.246716171619678
HG03538	HG03538	7.593009808449246
HG03539	HG03539	5.956539055090073
HG03547	HG03547	11.96066303681533
HG03548	HG03548	1.912540593367072
HG03556	HG03556	5.564111446367989
HG03557	HG03557	2.1018773450819492
HG03558	HG03558	3.6233657826205246
HG03559	HG03559	2.874332138997754
HG03563	HG03563	5.271074479291871
HG03565	HG03565	3.906011577818488
HG03567	HG03567	3.8952695108316773
HG03571	HG03571	4.443785228499896
HG03572	HG03572	4.1184158378480795
HG03575	HG03575	5.009754961106367
HG03577	HG03577	5.395001631778298
HG03578	HG03578	6.071910742057028
HG03583	HG03583	4.838580835686415
HG03585	HG03585	-1.377219506047758
HG03589	HG03589	-2.81150666219638
HG03593	HG03593	0.7936436165244962
HG03594	HG03594	1.0260706825908432
HG03595	HG03595	1.124347864811452
HG03598	HG03598	0.746792064610748
HG03600	HG03600	-0.30277344248693716
HG03603	HG03603	-0.11721000765709477
HG03604	HG03604	1.0717164198910596
HG03607	HG03607	6.657788852621829
HG03611	HG03611	5.136663304057065
HG03615	HG03615	1.0275293220227049
HG03616	HG03616	1.7284734398792312
HG03619	HG03619	0.9512871485597808
HG03624	HG03624	0.0663324502074022
HG03625	HG03625	-0.04085958419283964
HG03629	HG03629	2.957400904983363
HG03631	HG03631	3.6058445506056596
HG03634	HG03634	2.6922469247530816
HG03636	HG03636	-0.6179122027969212
HG03640	HG03640	4.690101310343662
HG03642	HG03642	2.4080116461140215
HG03643	HG03643	0.455458416340778
HG03644	HG03644	5.348484654745904
HG03645	HG03645	1.0307679030214758
HG03646	HG03646	0.4530757966632013
HG03649	HG03649	3.4391144057063765
HG03652	HG03652	4.385096911052361
HG03653	HG03653	-1.1369146263385823
HG03660	HG03660	2.6779094111737605
HG03663	HG03663	3.735930042225826
HG03667	HG03667	2.65133333541788
HG03668	HG03668	0.8633026431328742
HG03672	HG03672	4.023022353653531
HG03673	HG03673	-4.112281885719986
HG03679	HG03679	4.118240255687792
HG03680	HG03680	4.281648695976596
HG03681	HG03681	4.326330854148835
HG03684	HG03684	1.458636587185639
HG03685	HG03685	2.3471127871383644
HG03686	HG03686	5.4531662795399605
HG03687	HG03687	5.507446426014335
HG03689	HG03689	0.817256421222802
HG03690	HG03690	2.1370764364837536
HG03691	HG03691	4.240844148870814
HG03692	HG03692	3.077036558548132
HG03693	HG03693	1.148225977419049
HG03694	HG03694	4.359294298153286
HG03695	HG03695	-2.677369849219843
HG03696	HG03696	-0.7373339290458354
HG03697	HG03697	5.2909676639254
HG03698	HG03698	3.823332624836795
HG03702	HG03702	1.8233972301321701
HG03703	HG03703	1.761729786265953
HG03705	HG03705	-1.7578507919190427
HG03706	HG03706	1.272895383267641
HG03708	HG03708	5.678946709953387
HG03709	HG03709	-0.9065420665745691
HG03711	HG03711	2.8023858977492413
HG03713	HG03713	-0.21519380950232492
HG03714	HG03714	2.90028350637851
HG03716	HG03716	5.182000599370081
HG03717	HG03717	4.709246687192314
HG03718	HG03718	1.8038536705456625
HG03720	HG03720	4.5630383368509255
HG03722	HG03722	-1.3157265978235446
HG03727	HG03727	1.346357781203226
HG03729	HG03729	4.246522014106906
HG03730	HG03730	-0.39415631266477746
HG03731	HG03731	3.3839660028218406
HG03733	HG03733	1.327405222126732
HG03736	HG03736	2.4330489013124073
HG03738	HG03738	-2.118312009331328
HG03740	HG03740	-0.34135658450218687
HG03741	HG03741	2.1793009287767138
HG03742	HG03742	3.7002707626123184
HG03743	HG03743	1.51740182686971
HG03744	HG03744	0.09833916276060811
HG03745	HG03745	1.153805305014631
HG03746	HG03746	2.546570978503276
HG03750	HG03750	3.2488192131216724
HG03752	HG03752	4.722733503241546
HG03753	HG03753	-1.3975096887992366
HG03754	HG03754	0.4450194000292702
HG03755	HG03755	-0.46603799891886444
HG03756	HG03756	2.3862489986171607
HG03757	HG03757	8.71813329318196
HG03760	HG03760	3.5088182989293344
HG03762	HG03762	1.2029093354873903
HG03765	HG03765	1.2295738821582403
HG03767	HG03767	-0.6614096324727284
HG03770	HG03770	-1.631709848908036
HG03771	HG03771	-2.1681727568008946
HG03772	HG03772	2.8920074603339825
HG03773	HG03773	-0.8639040777255895
HG03774	HG03774	1.479796738988774
HG03775	HG03775	3.5132363951660315
HG03777	HG03777	-1.563188557362666
HG03778	HG03778	2.640566842467316
HG03779	HG03779	-0.29092540463995564
HG03780	HG03780	3.2356595068555136
HG03781	HG03781	1.162296092821864
HG03782	HG03782	3.465774837899831
HG03784	HG03784	-2.5544618107029398
HG03785	HG03785	3.209184542726368
HG03786	HG03786	4.534862357131391
HG03787	HG03787	5.883475300795327
HG03788	HG03788	6.68023216498414
HG03789	HG03789	0.46152190361806644
HG03790	HG03790	0.5727548170361929
HG03792	HG03792	3.829581244345339
HG03793	HG03793	1.294953187351878
HG03796	HG03796	-1.6204463982147954
HG03800	HG03800	2.328205655960235
HG03802	HG03802	4.95010842033581
HG03803	HG03803	0.9491109163886721
HG03805	HG03805	2.6346740041000523
HG03808	HG03808	-4.373028236022803
HG03809	HG03809	3.3557755714498256
HG03812	HG03812	2.3263082381121185
HG03814	HG03814	3.2808629412835164
HG03815	HG03815	1.0652826444652463
HG03817	HG03817	2.2651477200281986
HG03821	HG03821	-1.4052510644009022
HG03823	HG03823	0.8165475623741958
HG03824	HG03824	0.12693612333455873
HG03826	HG03826	3.7770202874782295
HG03829	HG03829	2.9103439853708517
HG03830	HG03830	0.4504703827917085
HG03832	HG03832	-1.257329491438838
HG03833	HG03833	2.135575213509579
HG03836	HG03836	0.7599415046104112
HG03837	HG03837	1.5154354595488146
HG03838	HG03838	5.7844915722691725
HG03844	HG03844	1.8619391713581908
HG03846	HG03846	4.588951792376758
HG03848	HG03848	-0.2583631661150235
HG03849	HG03849	-0.10753991886937006
HG03850	HG03850	6.248873574788274
HG03851	HG03851	4.4737840858296005
HG03854	HG03854	-1.72970948735172
HG03856	HG03856	-1.3405629396013103
HG03857	HG03857	-1.5827617642046548
HG03858	HG03858	3.7859754084854167
HG03861	HG03861	-1.0813967384600927
HG03862	HG03862	0.5662147457415603
HG03863	HG03863	0.41930167403073615
HG03864	HG03864	3.5926025252071216
HG03866	HG03866	-0.28866548405811465
HG03867	HG03867	5.169849043876977
HG03868	HG03868	4.684569777714894
